osmid,y,x,street_count,elevation,highway,railway,ref
296058886,41.1835695,-8.6314024,3,90.0,,,
296058969,41.1840428,-8.6301746,4,91.0,,,
296059590,41.1804557,-8.6288441,3,92.0,,,
296059595,41.1852178,-8.6318155,3,90.0,,,
296060211,41.1844704,-8.6415806,4,92.0,crossing,,
296060328,41.1894579,-8.6395164,4,95.0,,,
296060330,41.1875383,-8.6401926,3,104.0,,,
296060331,41.1871379,-8.6403324,4,95.0,,,
296060332,41.1901185,-8.6394513,4,97.0,,,
296060333,41.1884203,-8.6398805,4,104.0,,,
296060663,41.1830357,-8.6485916,4,85.0,,,
296060665,41.1834198,-8.6509442,4,84.0,crossing,,
296060854,41.1825548,-8.6466097,4,85.0,,,
296061005,41.1831749,-8.653488,3,78.0,,,
296061182,41.1864212,-8.6542558,3,85.0,,,
297353355,41.1829289,-8.6535999,3,78.0,crossing,,
297353358,41.1823484,-8.6565758,1,74.0,,,
297353557,41.1793877,-8.652394,4,79.0,crossing,,
297353561,41.1811434,-8.6528588,4,79.0,crossing,,
297353565,41.1821248,-8.6530572,4,78.0,crossing,,
297353567,41.182855,-8.6532248,4,78.0,crossing,,
297353569,41.1829873,-8.6531334,3,78.0,,,
297370462,41.1798375,-8.6289218,1,92.0,,,
297370586,41.180953,-8.6250511,3,94.0,,,
301108946,41.1775544,-8.6756923,3,29.0,,,
301108994,41.1789576,-8.6817992,4,18.0,crossing,,
301109386,41.1821674,-8.6842197,3,23.0,,,
301109387,41.1819877,-8.6868365,3,21.0,,,
301109389,41.1817251,-8.6906231,4,15.0,,,
301109396,41.1800105,-8.690871,4,16.0,crossing,,
301109421,41.1799026,-8.6908413,4,16.0,crossing,,
301109573,41.1828646,-8.688945,5,18.0,,,
301109614,41.1825482,-8.6875713,3,18.0,,,
301109615,41.1833497,-8.6857246,3,22.0,,,
301109626,41.1845935,-8.6815309,3,37.0,,,
301109627,41.183684,-8.6839001,3,28.0,,,
301109678,41.1855799,-8.6848717,4,26.0,,,
301109679,41.1844341,-8.687221,3,22.0,,,
301109773,41.1827805,-8.6946674,3,9.0,,,
301109774,41.1850297,-8.6905,4,16.0,,,
301109775,41.1855016,-8.689725,3,14.0,,,
301109776,41.1858517,-8.6892651,3,15.0,,,
301109781,41.1834677,-8.6953255,3,10.0,,,
301109795,41.1866018,-8.6898658,4,14.0,,,
301109980,41.1735242,-8.6807729,3,18.0,,,
301109981,41.1729691,-8.6807737,3,18.0,,,
301109983,41.1724127,-8.6808696,4,25.0,crossing,,
301109984,41.1723355,-8.6809257,4,25.0,,,
301110153,41.1735297,-8.6806251,3,18.0,,,
301110220,41.172091,-8.6804149,4,25.0,,,
301110277,41.1751604,-8.6754269,3,19.0,,,
301110280,41.1774551,-8.6770633,4,29.0,,,
301110290,41.1729273,-8.6743126,4,36.0,,,
301110292,41.1739058,-8.6752696,3,24.0,,,
301110294,41.174643,-8.6755129,3,24.0,,,
301110449,41.1744904,-8.6849461,3,25.0,,,
301110450,41.1768842,-8.6852307,4,16.0,,,
301110452,41.1786946,-8.6854617,4,13.0,,,
301110453,41.1820543,-8.6858754,3,21.0,,,
301110621,41.1786246,-8.6864228,4,13.0,,,
301110693,41.1821221,-8.6848831,3,23.0,,,
301110747,41.178762,-8.6844988,4,13.0,,,
301110748,41.1769536,-8.6842692,3,16.0,,,
301110775,41.1788269,-8.6835351,4,13.0,,,
301110779,41.174604,-8.6829766,4,20.0,,,
301110785,41.1819024,-8.6838938,3,23.0,,,
301110819,41.1819209,-8.6878407,4,18.0,,,
301110935,41.1800404,-8.6885634,3,17.0,,,
301110936,41.1784984,-8.6883841,4,10.0,,,
301110937,41.1766738,-8.6881458,4,9.0,,,
301110938,41.1747768,-8.6879376,4,8.0,,,
301111023,41.1765429,-8.6899788,4,0.0,,,
301111037,41.1798429,-8.6918409,4,9.0,,,
301111038,41.1799461,-8.6919493,4,9.0,,,
301111039,41.1806375,-8.6926164,4,9.0,,,
301111040,41.1811656,-8.6931232,4,9.0,,,
301111055,41.1811614,-8.6916594,4,16.0,,,
301111056,41.1815929,-8.6920785,4,13.0,,,
301111058,41.1839798,-8.6943965,4,10.0,,,
301111102,41.18208,-8.6908991,4,15.0,,,
301111103,41.1838807,-8.6927868,4,13.0,,,
301111104,41.1845183,-8.6934656,4,13.0,,,
301111105,41.1856208,-8.6943998,4,10.0,crossing,,
301111106,41.1867296,-8.6949476,4,10.0,,,
301111182,41.1831511,-8.6882741,4,18.0,,,
301111297,41.1773672,-8.6919037,3,4.0,,,
301111411,41.1845929,-8.6915476,4,16.0,,,
301111547,41.1878945,-8.6760542,3,46.0,,,
301111548,41.1879287,-8.6758422,3,46.0,,,
301111554,41.1878408,-8.6758685,3,46.0,,,
301112766,41.1882884,-8.6859072,3,8.0,,,
301113158,41.1883523,-8.6756031,3,46.0,,,
301113159,41.1876384,-8.6757668,3,46.0,,,
301113404,41.1864955,-8.6783881,3,50.0,,,
301113405,41.1870219,-8.6798852,3,36.0,,,
301113408,41.1871066,-8.6810777,3,36.0,,,
301113413,41.1873808,-8.6826051,3,29.0,,,
301113418,41.1873976,-8.6836386,3,26.0,,,
301113505,41.1854446,-8.6745745,3,46.0,,,
306026362,41.1931499,-8.7010787,3,18.0,,,
306026965,41.1887714,-8.7002572,3,13.0,,,
306026966,41.1885014,-8.7001007,3,13.0,,,
306026972,41.1876044,-8.6993392,4,8.0,crossing,,
306027949,41.1926933,-8.7035127,3,17.0,,,
306027950,41.1929639,-8.7025597,3,17.0,,,
306029318,41.1898684,-8.7033475,4,17.0,,,
306029747,41.1899281,-8.7018758,4,16.0,,,
306029749,41.188749,-8.7011005,3,13.0,,,
306030715,41.1922265,-8.7047337,3,12.0,,,
306030889,41.1912223,-8.6995003,4,18.0,,,
306031402,41.190627,-8.6994849,5,18.0,,,
306031403,41.190455,-8.7047187,4,1.0,crossing,,
306031555,41.1900117,-8.6994564,3,18.0,,,
306031556,41.189851,-8.7038379,3,17.0,,,
306031557,41.190136,-8.7049288,3,1.0,,,
306031711,41.1906643,-8.697945,4,18.0,,,
306032500,41.1904229,-8.7050182,3,1.0,,,
306032665,41.1917035,-8.6995166,3,24.0,,,
306033100,41.189302,-8.6989129,3,8.0,,,
306033155,41.1899261,-8.704132,3,17.0,,,
306126194,41.189652,-8.7033352,3,17.0,,,
306126342,41.1891433,-8.7004822,3,13.0,,,
314931802,41.1812588,-8.6826281,3,24.0,,,
317071448,41.2012635,-8.7036362,3,33.0,,,
317071449,41.2002122,-8.7037824,3,33.0,,,
317071452,41.1996064,-8.7032857,3,30.0,,,
317071511,41.1957362,-8.7001988,4,25.0,,,
317073622,41.2016317,-8.6964945,3,43.0,,,
317073623,41.2015326,-8.6966405,3,43.0,,,
317073625,41.2013148,-8.6966087,3,43.0,,,
317073913,41.2013921,-8.6961391,3,43.0,,,
385710556,41.2186117,-8.6904798,3,41.0,,,
385710981,41.2204205,-8.687634,4,41.0,crossing,,
402058406,41.2230064,-8.6268631,3,75.0,,,
418007840,41.205215,-8.6202913,3,39.0,,,
418008246,41.2058803,-8.6208697,3,50.0,,,
418721515,41.1800227,-8.6906665,3,16.0,,,
418721517,41.1800866,-8.6904493,3,16.0,,,
418721519,41.1799193,-8.6903775,3,16.0,,,
418721521,41.1799138,-8.690654,3,16.0,,,
419838998,41.2205295,-8.6378809,3,73.0,,,
419839012,41.2240506,-8.632641,3,45.0,,,
419839018,41.2233164,-8.6340323,3,50.0,,,
419839019,41.2226548,-8.6343382,4,55.0,,,
419839030,41.2114425,-8.6296865,3,79.0,,,
419839047,41.2086649,-8.6329348,3,87.0,,,
419839081,41.2105887,-8.628929,3,78.0,,,
419843807,41.2102369,-8.6282716,3,70.0,,,
419843808,41.2103054,-8.6282091,3,70.0,,,
419843809,41.2104721,-8.6281801,3,78.0,,,
419843810,41.2105457,-8.6282297,3,78.0,,,
419843812,41.2105369,-8.628477,3,78.0,,,
419843814,41.2102693,-8.6285033,3,70.0,,,
419846203,41.2180469,-8.6269142,3,40.0,,,
419846247,41.2181879,-8.626814,3,40.0,,,
419846252,41.2182496,-8.6266435,3,40.0,,,
420189764,41.2103288,-8.6285368,3,70.0,,,
420192084,41.1980797,-8.6280422,1,77.0,,,
420772219,41.2059013,-8.6204751,3,39.0,,,
420772220,41.2094726,-8.6261423,3,64.0,,,
420772236,41.2102502,-8.6245894,3,52.0,,,
420772242,41.2105052,-8.6259699,3,66.0,,,
420772265,41.2136134,-8.6267437,3,58.0,,,
420772269,41.2110268,-8.6266425,3,66.0,,,
420772271,41.2101735,-8.6265384,3,64.0,,,
420772278,41.2101124,-8.6262516,3,64.0,,,
420772281,41.2103518,-8.627686,3,70.0,,,
420772283,41.2101664,-8.6268351,3,64.0,,,
420772291,41.2083622,-8.6254007,3,64.0,,,
420772312,41.2086441,-8.6253448,3,64.0,,,
420772313,41.2085906,-8.625292,3,64.0,,,
420772321,41.2086322,-8.6256664,3,64.0,,,
420772322,41.2085745,-8.6257122,3,64.0,,,
420772328,41.205727,-8.6207407,3,39.0,,,
420777493,41.2129784,-8.6271773,3,56.0,,,
420780906,41.2103505,-8.6262909,3,64.0,,,
420780907,41.2104904,-8.6263592,4,66.0,,,
420780908,41.2106326,-8.6264616,3,66.0,,,
420782052,41.2229395,-8.6238249,3,89.0,,,
420865802,41.1933897,-8.609299,4,104.0,,,
420865805,41.1920886,-8.6085712,3,104.0,,,
420865807,41.1918332,-8.60858,3,104.0,,,
420865811,41.1913581,-8.608189,3,110.0,,,
420865813,41.191828,-8.6084381,3,104.0,,,
420865815,41.1898996,-8.6097406,4,99.0,,,
420865825,41.1900116,-8.6106377,3,97.0,,,
420865831,41.1904934,-8.613238,3,90.0,,,
420865832,41.1905934,-8.6138749,3,90.0,,,
420865835,41.1906927,-8.6148438,4,89.0,,,
420865844,41.1904159,-8.6149169,3,89.0,,,
420865847,41.1894386,-8.6141982,3,83.0,,,
420865849,41.1869077,-8.6157175,3,87.0,,,
420865853,41.1866185,-8.6153458,3,87.0,,,
420865854,41.1866124,-8.6150749,3,87.0,,,
420865858,41.1859993,-8.6130268,4,96.0,,,
420865860,41.1911202,-8.6076135,3,110.0,,,
421412323,41.2121817,-8.6270596,3,66.0,,,
428213061,41.1787072,-8.6812359,4,19.0,crossing,,
428213064,41.1787028,-8.6813736,4,18.0,crossing,,
428213065,41.1791133,-8.6815392,3,18.0,,,
428213583,41.1807709,-8.680799,3,23.0,,,
428213585,41.1818383,-8.6837641,3,23.0,,,
428213587,41.1824483,-8.6827806,3,24.0,,,
428213880,41.1837653,-8.6837346,4,28.0,,,
428213883,41.1856282,-8.6847137,3,26.0,,,
429200540,41.1902699,-8.6054578,3,104.0,crossing,,
429200547,41.188733,-8.6001926,3,93.0,,,
429200550,41.1892245,-8.5982061,3,102.0,,,
429200554,41.1866132,-8.6144255,3,96.0,,,
429200555,41.1876414,-8.6151557,3,82.0,,,
429205513,41.1903356,-8.6127754,3,90.0,,,
429205522,41.1908173,-8.6163632,3,89.0,,,
429205524,41.1909229,-8.6177968,3,84.0,,,
429205527,41.1909764,-8.6186391,3,84.0,,,
429205589,41.1871001,-8.5968019,4,117.0,,,
429833960,41.1852761,-8.6017195,3,125.0,,,
429833964,41.1862331,-8.6031804,3,114.0,,,
429833970,41.1875965,-8.6032497,3,105.0,,,
429839725,41.1920928,-8.60843,3,104.0,,,
429839727,41.19295,-8.6079311,4,107.0,,,
429839728,41.1935029,-8.6077783,3,107.0,,,
429839730,41.193908,-8.6077964,3,101.0,,,
429839744,41.1936809,-8.6051421,3,102.0,,,
429854607,41.1910984,-8.6075505,3,110.0,,,
429854613,41.1907181,-8.6076904,3,110.0,,,
429854616,41.1902937,-8.6066783,1,110.0,,,
429854630,41.19153,-8.6087604,4,99.0,,,
429854632,41.1917693,-8.6097344,3,104.0,,,
429854634,41.1918413,-8.6100634,3,104.0,,,
429854637,41.1918287,-8.6114907,4,107.0,,,
429854639,41.1905217,-8.6104848,3,97.0,,,
429854641,41.1907181,-8.6117885,3,97.0,,,
429854643,41.1904376,-8.6094562,3,99.0,,,
429854646,41.1900525,-8.608248,1,110.0,turning_circle,,
429854648,41.1902848,-8.611914,3,97.0,,,
429854650,41.1904402,-8.6129347,4,90.0,,,
429854657,41.1917601,-8.6126971,3,96.0,,,
429854659,41.1917104,-8.6135136,4,96.0,,,
429854662,41.1920949,-8.6144888,3,96.0,,,
429854666,41.1928757,-8.613317,4,96.0,,,
429854668,41.195693,-8.6128997,3,97.0,,,
429854674,41.1919006,-8.6145495,3,96.0,,,
429854675,41.1914483,-8.6144578,1,90.0,,,
429854677,41.1917396,-8.6185372,3,83.0,,,
429854683,41.1926889,-8.617527,3,83.0,,,
429854689,41.1923342,-8.6149295,3,93.0,,,
429854691,41.1946562,-8.6111887,3,98.0,,,
429854693,41.1961026,-8.6101857,3,99.0,,,
429854695,41.1937124,-8.6077244,3,107.0,,,
429854697,41.1938333,-8.6080307,3,101.0,,,
429854699,41.1948694,-8.6091754,3,103.0,,,
429998724,41.1957404,-8.6127566,3,97.0,,,
429998730,41.1948022,-8.615144,3,97.0,crossing,,
429998738,41.1930315,-8.6169631,3,83.0,,,
429998739,41.1933058,-8.6175528,3,83.0,,,
429998741,41.1962523,-8.6168428,3,79.0,,,
429998742,41.1974327,-8.6165398,3,98.0,,,
429998746,41.1968173,-8.6136973,3,101.0,,,
429998749,41.1963358,-8.6134173,3,101.0,,,
429998754,41.1927988,-8.6162844,3,93.0,,,
429998756,41.1937741,-8.6184856,3,82.0,,,
429998757,41.1939728,-8.6188655,3,72.0,,,
429998758,41.1940772,-8.6189613,3,72.0,,,
429998764,41.1953944,-8.6195633,4,72.0,,,
429998767,41.195972,-8.6198517,3,63.0,,,
429998770,41.1976227,-8.6198657,3,63.0,,,
429998775,41.1988086,-8.6202503,3,52.0,,,
429998780,41.1991387,-8.6207212,3,52.0,,,
429998781,41.1940262,-8.6184042,3,82.0,,,
429998782,41.1954063,-8.6180696,3,82.0,,,
429998783,41.1968354,-8.6177222,3,79.0,,,
429998787,41.1955183,-8.6188865,3,72.0,,,
429998788,41.1966524,-8.6186142,3,79.0,,,
429998789,41.1965357,-8.6177965,3,79.0,,,
429998791,41.19672,-8.6191229,3,63.0,,,
429998798,41.1973712,-8.6125419,3,101.0,,,
429998799,41.1975907,-8.6127579,3,101.0,,,
429998801,41.1964708,-8.6127393,3,101.0,,,
429998804,41.1940113,-8.6163078,3,97.0,,,
429998805,41.1943949,-8.6163019,3,97.0,,,
430023257,41.1887705,-8.6326704,4,104.0,traffic_signals,,
430023260,41.1890619,-8.6312424,4,102.0,,,
430023261,41.1900143,-8.6367492,3,92.0,,,
430023262,41.1893542,-8.6412702,5,104.0,,,
430023263,41.1889946,-8.6315803,3,104.0,,,
430023267,41.1903257,-8.631681,4,103.0,crossing,,
430023268,41.1901396,-8.6330084,4,103.0,,,
430023271,41.1902127,-8.6394446,4,97.0,,,
430023272,41.190216,-8.6395452,4,97.0,crossing,,
430023275,41.1899681,-8.6405065,4,104.0,,,
430023279,41.1893846,-8.6381514,4,95.0,,,
430023280,41.1893286,-8.6367942,4,92.0,,,
430023288,41.1862938,-8.6366143,4,94.0,,,
430023751,41.1835144,-8.6392624,4,87.0,,,
430137448,41.1907994,-8.6052506,4,104.0,,,
430137453,41.1908025,-8.6057569,3,104.0,,,
430137470,41.1895406,-8.6022828,4,105.0,,,
430137478,41.1905204,-8.6034244,3,94.0,,,
430137498,41.1913218,-8.6025199,3,94.0,,,
430137500,41.1914739,-8.602179,3,94.0,,,
430137503,41.1913578,-8.6016636,3,87.0,,,
430137512,41.192534,-8.6056401,3,102.0,,,
430137521,41.193152,-8.6054367,3,102.0,,,
430137522,41.1952669,-8.6039505,4,97.0,crossing,,
430137524,41.1952554,-8.6050664,3,105.0,,,
430137525,41.19462,-8.6061699,3,105.0,,,
430137526,41.1943253,-8.6036235,3,97.0,,,
430137527,41.1941534,-8.6029865,3,97.0,,,
430137528,41.1941096,-8.6028793,3,97.0,,,
430137529,41.1944145,-8.6026082,3,97.0,,,
430219517,41.196055,-8.6055762,3,95.0,,,
430219519,41.1965471,-8.6058607,3,95.0,,,
430219526,41.1982443,-8.6075173,3,86.0,,,
430219530,41.1952115,-8.6062676,3,101.0,,,
430219532,41.1957722,-8.6057548,3,105.0,,,
430219538,41.1973218,-8.6094358,3,99.0,,,
430219543,41.1984407,-8.608695,4,87.0,,,
430219544,41.1969954,-8.608982,3,99.0,,,
430219546,41.196859,-8.6087722,3,99.0,,,
430219548,41.1963189,-8.609165,3,99.0,,,
430219550,41.1959226,-8.6100231,3,99.0,,,
430219551,41.1952037,-8.6094581,3,103.0,,,
430219552,41.1954964,-8.6086873,1,103.0,turning_circle,,
430262132,41.1952103,-8.6018476,5,84.0,,,
430262142,41.198385,-8.6001779,3,77.0,,,
430262168,41.1964596,-8.6030157,3,104.0,,,
430262176,41.1958146,-8.6023747,3,97.0,,,
430262177,41.1945785,-8.5992929,3,70.0,,,
430262178,41.1952,-8.5990394,3,70.0,,,
430262181,41.1943436,-8.6013706,3,84.0,,,
430262184,41.196738,-8.6053378,4,95.0,,,
430267072,41.1877176,-8.6042306,4,103.0,,,
430267078,41.1888884,-8.6038071,1,105.0,turning_circle,,
430273261,41.1841046,-8.5987885,3,110.0,,,
430273266,41.1860759,-8.5979607,4,106.0,,,
430273270,41.1876537,-8.5978745,4,107.0,,,
430273273,41.1913761,-8.5982898,3,101.0,,,
430273276,41.1885923,-8.597077,3,107.0,,,
430284736,41.1877234,-8.6139581,3,83.0,,,
430284754,41.1860245,-8.6120036,3,99.0,,,
430284757,41.1860973,-8.6103505,3,89.0,,,
430284791,41.185635,-8.6155922,3,87.0,,,
430284792,41.1853498,-8.6149071,4,96.0,,,
430284793,41.1844434,-8.6154092,3,96.0,,,
430284801,41.1842445,-8.6168558,3,88.0,,,
430284812,41.184217,-8.6187435,3,88.0,,,
430284814,41.1841712,-8.6190361,3,86.0,,,
430284823,41.1860702,-8.6141642,3,96.0,,,
430284828,41.1863116,-8.6135297,3,96.0,,,
430284839,41.1860819,-8.6132812,3,96.0,,,
430284842,41.1854494,-8.6141815,3,96.0,,,
430391870,41.1871613,-8.6394493,4,93.0,,,
430491166,41.1931431,-8.6081625,1,107.0,,,
430491167,41.1927308,-8.6069635,3,107.0,,,
430491168,41.192818,-8.6078777,3,107.0,,,
430491171,41.1917753,-8.6169705,4,83.0,,,
430491173,41.1916144,-8.6150869,1,89.0,,,
430491178,41.1917293,-8.6171763,3,83.0,,,
430491180,41.1919956,-8.6172759,3,83.0,,,
430491181,41.1920611,-8.6170982,1,83.0,,,
430491183,41.191949,-8.6174013,1,83.0,,,
430491189,41.1922393,-8.6188304,3,77.0,,,
430491190,41.19235,-8.6146162,3,93.0,,,
430491191,41.1926968,-8.6145154,3,96.0,,,
430491196,41.1934596,-8.6158339,3,93.0,,,
430491197,41.1937517,-8.6149676,3,97.0,,,
430491199,41.1941666,-8.6142031,3,97.0,,,
430491208,41.195363,-8.6137716,3,97.0,,,
430491219,41.1951326,-8.6143586,3,97.0,,,
430491222,41.1963897,-8.6131633,3,101.0,,,
430491223,41.196138,-8.6142414,1,101.0,turning_circle,,
430491229,41.1964923,-8.608552,1,99.0,,,
431615493,41.1876535,-8.6034048,3,105.0,,,
431615495,41.1849244,-8.6012242,3,125.0,,,
431615499,41.1858856,-8.6013261,1,101.0,,,
431615501,41.1885098,-8.6047114,3,103.0,,,
431615502,41.1888085,-8.6038908,3,105.0,,,
431947984,41.188012,-8.6004682,3,93.0,,,
432862420,41.1850019,-8.5973925,3,120.0,,,
432874382,41.1892409,-8.5967684,3,107.0,,,
432874383,41.1903585,-8.5967389,3,111.0,,,
432874386,41.1911921,-8.596338,3,111.0,,,
432874393,41.189147,-8.5984345,3,102.0,,,
432874398,41.1892293,-8.5959894,3,107.0,,,
432874404,41.1883564,-8.598548,1,102.0,,,
432874407,41.1903572,-8.5959225,3,111.0,,,
432874414,41.1920245,-8.5975817,3,86.0,,,
432874417,41.1931946,-8.5970986,3,86.0,,,
432874422,41.1929645,-8.5988039,3,84.0,,,
432874423,41.1924582,-8.5993419,3,84.0,,,
432874428,41.1966164,-8.6019848,1,88.0,,,
433073096,41.1855766,-8.5975748,1,117.0,,,
433073100,41.1876632,-8.5993343,3,102.0,,,
434134929,41.1973204,-8.6068941,3,91.0,,,
434134930,41.1981134,-8.606659,3,86.0,,,
434134932,41.1957367,-8.6054131,3,105.0,,,
434134933,41.1963692,-8.6057335,3,95.0,,,
434134934,41.1965821,-8.6052531,3,95.0,,,
434134937,41.1988714,-8.6086886,1,87.0,,,
434134942,41.2007968,-8.613335,3,69.0,,,
434134943,41.1970109,-8.6166514,3,98.0,,,
434134945,41.1972162,-8.6153466,3,98.0,,,
434134948,41.1907341,-8.6152749,3,89.0,,,
434134953,41.1960735,-8.6017213,1,88.0,,,
434134955,41.1946888,-8.6026775,3,97.0,,,
434134956,41.1937876,-8.6015944,1,84.0,,,
434137191,41.1862805,-8.6155176,3,87.0,,,
434137193,41.1858594,-8.6154662,3,87.0,,,
434137200,41.1845577,-8.6203079,3,86.0,,,
443974509,41.1984743,-8.621456,1,60.0,,,
443974520,41.2011779,-8.6201748,1,52.0,,,
443974535,41.1974012,-8.6202128,3,63.0,,,
443974541,41.1972542,-8.6198616,3,63.0,,,
443974547,41.2042484,-8.6138802,3,44.0,,,
443974551,41.2031808,-8.6131276,1,59.0,,,
443974553,41.2024469,-8.6088066,3,70.0,,,
446393743,41.2015922,-8.6050205,3,77.0,,,
446393746,41.2009698,-8.6048336,3,77.0,,,
446393747,41.2010776,-8.6056129,3,77.0,,,
446393756,41.2009186,-8.6023015,3,68.0,,,
446393758,41.2014331,-8.6029289,3,68.0,,,
446393759,41.2024477,-8.6029016,1,54.0,,,
446393769,41.2000412,-8.6018047,3,49.0,,,
446393770,41.1995762,-8.6015617,3,77.0,,,
446393773,41.1988205,-8.5998739,3,68.0,,,
450324104,41.209123,-8.6148499,4,72.0,,,
450324108,41.2086169,-8.6151931,1,72.0,,,
450324112,41.2097103,-8.6146387,1,72.0,,,
450324149,41.2065131,-8.61438,3,57.0,,,
450324159,41.2088919,-8.6173615,3,49.0,,,
454550112,41.1916254,-8.6220096,3,87.0,,,
454550116,41.1917893,-8.6206388,3,77.0,,,
454550117,41.1917932,-8.6203365,3,77.0,,,
454550118,41.1917751,-8.6199274,3,77.0,,,
454550132,41.1934657,-8.6191787,3,77.0,,,
454637826,41.1940685,-8.6026352,3,97.0,,,
454637831,41.1944038,-8.6022437,3,97.0,,,
454637835,41.1944362,-8.601324,1,84.0,,,
454637837,41.1950132,-8.6036666,3,97.0,,,
454637838,41.1957499,-8.6029475,3,97.0,,,
454637851,41.1971015,-8.6040531,1,104.0,turning_circle,,
454637855,41.1958779,-8.6054798,3,95.0,,,
454637858,41.1965226,-8.6053879,3,95.0,,,
454637860,41.1959311,-8.605288,3,95.0,,,
454637861,41.1964468,-8.6055596,3,95.0,,,
492261293,41.1866632,-8.6485593,4,89.0,,,
492265193,41.1883752,-8.6480885,3,92.0,,,
492712086,41.1866141,-8.6600564,3,79.0,,,
492712106,41.1865775,-8.6584863,4,79.0,,,
492712117,41.1862302,-8.6584226,4,79.0,,,
492712154,41.1850731,-8.6559375,5,81.0,,,
492712157,41.1852614,-8.6566512,3,75.0,,,
492712178,41.186083,-8.6583419,3,79.0,,,
492712220,41.1842096,-8.6571434,3,75.0,,,
492712224,41.1843997,-8.6568673,3,75.0,,,
492712255,41.1850714,-8.6539383,3,82.0,,,
492712293,41.1904708,-8.6577366,3,84.0,,,
492712304,41.1887762,-8.6582032,3,75.0,,,
492712313,41.1866944,-8.6581457,3,78.0,,,
492712322,41.1881383,-8.6579108,3,75.0,,,
492712324,41.1885423,-8.6575029,3,75.0,,,
492712351,41.1901262,-8.6568543,3,84.0,,,
492712360,41.1886828,-8.660669,3,80.0,,,
492712363,41.1888718,-8.6602692,3,78.0,,,
492712367,41.1889021,-8.6602019,3,78.0,,,
492712379,41.18747,-8.6556944,3,85.0,,,
492795550,41.1800049,-8.6536826,1,79.0,,,
492795582,41.1812663,-8.6488554,4,85.0,,,
492795617,41.1839624,-8.6595422,3,73.0,,,
492795626,41.1844956,-8.6598135,3,73.0,,,
492795759,41.1853189,-8.6615045,3,75.0,,,
492795766,41.1848698,-8.6593242,3,73.0,,,
492795771,41.1844578,-8.658394,3,73.0,,,
492795773,41.1842534,-8.6578003,3,75.0,,,
492795792,41.1833855,-8.658493,3,73.0,,,
492795797,41.1837341,-8.6583058,3,75.0,,,
492795806,41.1849011,-8.6611873,4,75.0,,,
492795812,41.1842356,-8.660846,3,75.0,,,
492795824,41.1838788,-8.6586017,3,73.0,,,
492795828,41.1836252,-8.6579845,3,75.0,,,
492795857,41.1846479,-8.6592732,3,73.0,,,
492795863,41.1844472,-8.6601137,3,73.0,,,
492795948,41.1903941,-8.6602606,3,83.0,,,
492795955,41.1901366,-8.6600557,3,83.0,,,
492795970,41.1906115,-8.6589733,3,83.0,,,
492795997,41.1897457,-8.659418,3,83.0,,,
492796025,41.1896563,-8.6610832,3,79.0,,,
492806517,41.1935957,-8.6556111,3,83.0,,,
492806521,41.1933564,-8.6552167,3,83.0,,,
492806554,41.193229,-8.6555595,3,83.0,,,
492806620,41.1906701,-8.6537706,4,86.0,,,
492806630,41.1907536,-8.6534749,3,86.0,crossing,,
492806642,41.1912192,-8.6527126,3,86.0,,,
492806662,41.1903484,-8.6530769,1,86.0,turning_circle,,
492806721,41.1900552,-8.6541791,1,83.0,,,
492806750,41.1886598,-8.6515459,3,88.0,,,
492806829,41.1878473,-8.652785,3,84.0,,,
492806870,41.1896652,-8.6533046,3,86.0,,,
492806891,41.1891113,-8.6516513,3,88.0,,,
492806910,41.1892622,-8.651687,3,88.0,,,
492806944,41.188489,-8.654165,3,84.0,,,
492807065,41.1871602,-8.6494957,3,89.0,,,
492807081,41.187563,-8.6515122,3,88.0,,,
492807089,41.1880052,-8.6515295,4,88.0,,,
492807147,41.1867923,-8.6541033,3,85.0,,,
492807184,41.187647,-8.6542993,4,80.0,,,
500369263,41.2351049,-8.6456562,3,39.0,,,
500423916,41.2163843,-8.6461147,4,35.0,,,
500423954,41.2216076,-8.6528049,3,44.0,,,
532488344,41.1904312,-8.6309946,4,107.0,crossing,,
532488349,41.1908747,-8.6298486,3,107.0,,,
532488360,41.1911961,-8.6289269,3,100.0,,,
532488386,41.1909898,-8.6268409,4,97.0,crossing,,
532488389,41.1914883,-8.6228811,3,87.0,,,
532488391,41.191487,-8.6232169,3,93.0,,,
532488398,41.1912082,-8.6242948,3,93.0,,,
532488401,41.1907602,-8.6216263,3,87.0,,,
532488410,41.190852,-8.6219737,3,87.0,,,
532488415,41.1912034,-8.6224391,3,87.0,,,
532488457,41.1929592,-8.6168044,3,83.0,,,
549517129,41.1981409,-8.7100701,4,13.0,,,
549517132,41.1986631,-8.7076728,4,18.0,,,
549517136,41.1985653,-8.7083389,3,13.0,,,
549517146,41.1984467,-8.7092158,4,13.0,,,
549517150,41.1983086,-8.7054886,4,22.0,,,
549517153,41.1970814,-8.7049834,3,16.0,,,
549517155,41.1986631,-8.7044778,4,22.0,,,
549517157,41.1981863,-8.7038714,4,30.0,,,
