u,v,key,osmid,lanes,surface,ref,highway,oneway,reversed,length,grade,grade_abs,elevation_change,name,maxspeed,junction,lit,smoothness,bridge,service,sidewalk,access,incline,tactile_paving,width,footway
13319159495,13319159507,0,"[1452391436, 1452329045]",,,,"['unclassified', 'track']",False,False,126.94220243334206,0.03151040334360371,0.03151040334360371,4.0,Rua das Regadas,,,,,,,,,,,,
13319159507,13319159495,0,"[1452391436, 1452329045]",,,,"['unclassified', 'track']",False,True,126.94220243334206,-0.03151040334360371,0.03151040334360371,-4.0,Rua das Regadas,,,,,,,,,,,,
13319159574,1428182561,0,1452329052,,,,unclassified,False,True,30.79123424420327,0.0,0.0,0.0,,,,,,,,,,,,,
13319570913,13319570963,0,1452379088,,,,track,False,False,556.236223470002,-0.012584581342673942,0.012584581342673942,-7.0,,,,,,,,,,,,,
13319570913,1428182589,0,1452379088,,,,track,False,True,60.47767174531451,0.0,0.0,0.0,,,,,,,,,,,,,
13319570913,13319571073,0,1452379106,,,,track,False,False,31.0048868903216,0.0,0.0,0.0,,,,,,,,,,,,,
13319570963,13319570913,0,1452379088,,,,track,False,True,556.236223470002,0.012584581342673942,0.012584581342673942,7.0,,,,,,,,,,,,,
13319571072,13319571073,0,1452379106,,,,track,False,True,244.30011202782413,0.036839933986501656,0.036839933986501656,9.0,,,,,,,,,,,,,
13319571073,13319571072,0,1452379106,,,,track,False,False,244.30011202782416,-0.03683993398650165,0.03683993398650165,-9.0,,,,,,,,,,,,,
13319571073,13319570913,0,1452379106,,,,track,False,True,31.004886890321604,0.0,0.0,0.0,,,,,,,,,,,,,
13319571073,13319571075,0,1452379107,,,,track,False,False,120.3182693316084,-0.01662257952271415,0.01662257952271415,-2.0,,,,,,,,,,,,,
13319571075,13319870827,0,1452414006,,,,track,False,False,9.111084561498421,0.0,0.0,0.0,,,,,,,,,,,,,
13319571075,13319571073,0,1452379107,,,,track,False,True,120.3182693316084,0.01662257952271415,0.01662257952271415,2.0,,,,,,,,,,,,,
13319571075,13319870824,0,1452414006,,,,track,False,True,46.85804926020487,0.0,0.0,0.0,,,,,,,,,,,,,
13319571264,13319571265,0,1452379141,,,,service,False,False,52.71020745715891,-0.018971657450082443,0.018971657450082443,-1.0,,,,,,,driveway,,,,,,
13319571264,13319571266,0,132749778,1,sett,EM 531,tertiary,False,False,66.92435860308754,-0.014942242568670135,0.014942242568670135,-1.0,Rua da Fonte,,,,,,,,,,,,
13319571264,1460394651,0,132749778,1,sett,EM 531,tertiary,False,True,100.27819919211507,0.0,0.0,0.0,Rua da Fonte,,,,,,,,,,,,
13319571265,13319571264,0,1452379141,,,,service,False,True,52.71020745715891,0.018971657450082443,0.018971657450082443,1.0,,,,,,,driveway,,,,,,
13319571266,13319571271,0,132749778,1,sett,EM 531,tertiary,False,False,52.315092105509365,0.03822988586097467,0.03822988586097467,2.0,Rua da Fonte,,,,,,,,,,,,
13319571266,13319571264,0,132749778,1,sett,EM 531,tertiary,False,True,66.92435860308754,0.014942242568670135,0.014942242568670135,1.0,Rua da Fonte,,,,,,,,,,,,
13319571266,13319571270,0,1452379142,,,,track,False,False,82.14133854117453,0.0,0.0,0.0,,,,,,,,,,,,,
13319571270,13319571266,0,1452379142,,,,track,False,True,82.14133854117453,0.0,0.0,0.0,,,,,,,,,,,,,
13319571271,13319571266,0,132749778,1,sett,EM 531,tertiary,False,True,52.315092105509365,-0.03822988586097467,0.03822988586097467,-2.0,Rua da Fonte,,,,,,,,,,,,
13319571271,13319571272,0,1452379143,,,,track,False,False,32.248787246333926,0.0,0.0,0.0,,,,,,,,,,,,,
13319571271,1460394512,0,132749778,1,sett,EM 531,tertiary,False,False,209.83107417034995,0.009531476726732635,0.009531476726732635,2.0,Rua da Fonte,,,,,,,,,,,,
13319571272,13319571271,0,1452379143,,,,track,False,True,32.248787246333926,0.0,0.0,0.0,,,,,,,,,,,,,
13319611404,13319611420,0,1452383753,,,,track,False,False,120.92982939551655,0.0,0.0,0.0,,,,,,,,,,,,,
13319611404,1460475895,0,1452391433,,,,residential,False,False,35.98638094935032,0.0,0.0,0.0,Rua Alexandre Herculano,,,,,,,,,,,,
13319611404,1460476023,0,1452391433,,,,residential,False,True,50.37221911676547,-0.079408850158612,0.079408850158612,-4.0,Rua Alexandre Herculano,,,,,,,,,,,,
13319611419,13319611420,0,1452383753,,,,track,False,True,40.07979681287767,0.0,0.0,0.0,,,,,,,,,,,,,
13319611420,13319611419,0,1452383753,,,,track,False,False,40.07979681287766,0.0,0.0,0.0,,,,,,,,,,,,,
13319611420,13319611404,0,1452383753,,,,track,False,True,120.92982939551653,0.0,0.0,0.0,,,,,,,,,,,,,
13319611420,13319611422,0,1452383754,,,,track,False,False,21.244083143550377,0.0,0.0,0.0,,,,,,,,,,,,,
13319611422,13319611420,0,1452383754,,,,track,False,True,21.244083143550377,0.0,0.0,0.0,,,,,,,,,,,,,
13319633436,13319633437,0,1452391405,,,,track,False,True,62.69281402724774,0.0,0.0,0.0,,,,,,,,,,,,,
13319633437,13319633436,0,1452391405,,,,track,False,False,62.69281402724775,0.0,0.0,0.0,,,,,,,,,,,,,
13319633437,1428182526,0,"[1452329053, 1452391405]",,,,"['unclassified', 'track']",False,True,106.94121264471883,0.028052795791334722,0.028052795791334722,3.0,,,,,,,,,,,,,
13319633437,13319633439,0,1452391406,,,,track,False,False,56.00168179479013,0.0,0.0,0.0,,,,,,,,,,,,,
13319633439,13319633437,0,1452391406,,,,track,False,True,56.00168179479013,0.0,0.0,0.0,,,,,,,,,,,,,
13319670850,13319670853,0,1452391434,,,,unclassified,False,False,27.82454685007677,0.0,0.0,0.0,Rua da Alegria,,,,,,,,,,,,
13319670850,13319159129,0,132756408,,,,residential,False,False,50.84695783993731,0.0,0.0,0.0,Travessa de Passos,,,,,,,,,,,,
13319670850,1460476147,0,132756408,,,,residential,False,True,58.449953669888494,0.0,0.0,0.0,Travessa de Passos,,,,,,,,,,,,
13319670853,13319670850,0,1452391434,,,,unclassified,False,True,27.82454685007677,0.0,0.0,0.0,Rua da Alegria,,,,,,,,,,,,
13319670853,13319858452,0,"[1452413952, 1452413953, 1452391434, 1452413954]",,,,"['unclassified', 'track']",False,False,198.43631970634874,0.005039400052771721,0.005039400052771721,1.0,Rua da Alegria,,,,,yes,,,,,,,
13319670853,13319670857,0,1452391435,,,,unclassified,False,False,58.18086197365634,0.0,0.0,0.0,Travessa da Vilarinha,,,,,,,,,,,,
13319670857,13319670853,0,1452391435,,,,unclassified,False,True,58.18086197365635,0.0,0.0,0.0,Travessa da Vilarinha,,,,,,,,,,,,
13319858452,13319670853,0,"[1452413952, 1452413953, 1452413954, 1452391434]",,,,"['unclassified', 'track']",False,True,198.43631970634874,-0.005039400052771721,0.005039400052771721,-1.0,Rua da Alegria,,,,,yes,,,,,,,
13319870741,1486919262,0,135383678,,sett,,residential,False,False,77.49041274467123,0.0,0.0,0.0,Rua da Gândara Nova,,,,,,,,,,,,
13319870741,1486919246,0,135383678,,sett,,residential,False,True,141.89467649592518,-0.02114244222605597,0.02114244222605597,-3.0,Rua da Gândara Nova,,,,,,,,,,,,
13319870741,1486919261,0,1452413991,,,,track,False,False,81.12283206905903,0.0,0.0,0.0,,,,,,,,,,,,,
13319870824,13658530540,0,129447250,,sett,,residential,False,True,22.63241485172833,0.0,0.0,0.0,Rua de Paredes,,,,,,,,,,,,
13319870824,1428182589,0,129447250,,sett,,residential,False,False,124.46369449143852,0.01606894290075548,0.01606894290075548,2.0,Rua de Paredes,,,,,,,,,,,,
13319870824,13319571075,0,1452414006,,,,track,False,False,46.858049260204865,0.0,0.0,0.0,,,,,,,,,,,,,
13319870827,13319571075,0,1452414006,,,,track,False,True,9.111084561498421,0.0,0.0,0.0,,,,,,,,,,,,,
13319870873,1487707249,0,1452414012,,,,track,False,True,118.18573414032184,-0.02538377429240404,0.02538377429240404,-3.0,,,,,,,,,,,,,
13319870874,1487707051,0,135458004,,paving_stones,,residential,False,False,310.28254790902906,-0.009668606952652594,0.009668606952652594,-3.0,Rua das Pedras,,,,,,,,,,,,
13319870874,1487706860,0,135458004,,paving_stones,,residential,False,True,86.53468739995523,0.057780297707559373,0.057780297707559373,5.0,Rua das Pedras,,,,,,,,,,,,
13319870874,13319870881,0,1452414013,,,,track,False,False,111.43661259402455,0.0,0.0,0.0,,,,,,,,,,,,,
13319870881,13319870874,0,1452414013,,,,track,False,True,111.43661259402455,0.0,0.0,0.0,,,,,,,,,,,,,
13319870885,1487707280,0,1452414014,,,,track,False,True,39.86259802969907,0.0,0.0,0.0,,,,,,,,,,,,,
13319870888,1487707280,0,1452414015,,,,track,False,True,42.10607167800514,0.0,0.0,0.0,,,,,,,,,,,,,
13319870889,1487707283,0,135457810,,,,track,False,False,77.91915263977064,0.0,0.0,0.0,,,,,,,,,,,,,
13319870889,1487707283,1,1452414016,,,,track,False,False,97.18835828289278,0.0,0.0,0.0,,,,,,,,,,,,,
13319870889,1487707249,0,135457810,,,,track,False,True,63.9203554341406,0.0,0.0,0.0,,,,,,,,,,,,,
13319870898,1487707283,0,1452414017,,,,track,False,True,19.762024738772766,0.0,0.0,0.0,,,,,,,,,,,,,
13319871000,13319871001,0,1452414030,,,,track,False,True,35.40724139759598,0.056485620484847836,0.056485620484847836,2.0,,,,,,,,,,,,,
13319871001,13319871002,0,1452414031,,,,track,False,False,9.226349046816315,-0.21677046791223759,0.21677046791223759,-2.0,,,,,,,,,,,,,
13319871001,13319871000,0,1452414030,,,,track,False,False,35.40724139759598,-0.056485620484847836,0.056485620484847836,-2.0,,,,,,,,,,,,,
13319871001,1487706860,0,1452414030,,,,track,False,True,137.02817229911557,0.0,0.0,0.0,,,,,,,,,,,,,
13319871002,13319871001,0,1452414031,,,,track,False,True,9.226349046816315,0.21677046791223759,0.21677046791223759,2.0,,,,,,,,,,,,,
13614748821,1460394587,0,132749772,2,sett,EM 531-2,secondary,False,True,17.331180636089012,0.0,0.0,0.0,Rua da Praia,50,,yes,,,,,,,,,
13614748821,1460394583,0,132749772,2,sett,EM 531-2,secondary,False,False,42.89780421547009,0.0,0.0,0.0,Rua da Praia,50,,yes,,,,,,,,,
13614748821,13614748825,0,1484982120,,,,residential,False,False,198.55988938442312,-0.015108791656263623,0.015108791656263623,-3.0,Rua Joaquim Gomes da Silva,,,,,,,,,,,,
13614748825,13614748821,0,1484982120,,,,residential,False,True,198.55988938442312,0.015108791656263623,0.015108791656263623,3.0,Rua Joaquim Gomes da Silva,,,,,,,,,,,,
13618090202,13618090213,0,1485406924,,,,residential,False,False,189.98277337906515,-0.02105454051888672,0.02105454051888672,-4.0,Rua de Kiev,,,,,,,,,,,,
13618090202,1460475887,0,1485415582,,,,residential,False,False,19.763766299835286,0.0,0.0,0.0,Rua de Paris,,,,,,,,,,,,
13618090202,1460475849,0,1485415583,,,,residential,False,True,41.702638213789356,0.0,0.0,0.0,Rua de Paris,,,,,,,,,,,,
13618090213,1460475936,0,132749772,2,sett,EM 531-2,secondary,False,False,7.631214530973167,0.0,0.0,0.0,Rua da Praia,50,,yes,,,,,,,,,
13618090213,1460394612,0,132749772,2,sett,EM 531-2,secondary,False,True,93.45233932100882,0.021401283419241107,0.021401283419241107,2.0,Rua da Praia,50,,yes,,,,,,,,,
13618090213,13618090202,0,1485406924,,,,residential,False,True,189.98277337906512,0.021054540518886722,0.021054540518886722,4.0,Rua de Kiev,,,,,,,,,,,,
13618090574,2295386642,0,220414566,,,,residential,False,False,59.656851152871894,0.0,0.0,0.0,Rua Nova do Oásis,20,,,,,,no,,,,,
13618090574,2295386642,1,1485406934,,,,residential,False,True,84.51938046440658,0.0,0.0,0.0,Rua Nova do Oásis,,,,,,,,,,,,
13618090574,2295378471,0,220414566,,,,residential,False,True,112.6725669049182,0.09762802341480911,0.09762802341480911,11.0,Rua Nova do Oásis,20,,,,,,no,,,,,
13618163779,13618275156,0,220413948,,asphalt,,residential,False,False,47.08160299666596,0.0,0.0,0.0,Rua do Oásis,20,,,,,,no,,,,,
13618163779,13618163784,0,220413948,,asphalt,,residential,False,True,77.04413404919013,0.051941401826185354,0.051941401826185354,4.0,Rua do Oásis,20,,,,,,no,,,,,
13618163779,13618163784,1,1485415581,,,,residential,False,False,77.00985840515898,0.051941401826185354,0.051941401826185354,4.0,Rua do Oásis,,,,,,,,,,,,
13618163784,13618163779,0,220413948,,asphalt,,residential,False,False,77.04413404919015,-0.05194140182618536,0.05194140182618536,-4.0,Rua do Oásis,20,,,,,,no,,,,,
13618163784,13618163779,1,1485415581,,,,residential,False,True,77.00985840515897,-0.05194140182618536,0.05194140182618536,-4.0,Rua do Oásis,,,,,,,,,,,,
13618163784,1460475707,0,220413948,,asphalt,,residential,False,True,14.56771440699401,0.0,0.0,0.0,Rua do Oásis,20,,,,,,no,,,,,
13618163786,1460476137,0,1485415586,,sett,,residential,False,True,104.17791057375565,0.0,0.0,0.0,Rua Almeida Garrett,,,,,,,,,,,,
13618163786,1460476146,0,1485415587,,,,residential,False,False,72.992684064087,0.0,0.0,0.0,Rua Leira da Pedra,,,,,,,,,,,,
13618163786,1460475936,0,1485415586,,sett,,residential,False,False,29.49013695253234,0.10172892736404833,0.10172892736404833,3.0,Rua Almeida Garrett,,,,,,,,,,,,
13618163787,1460476146,0,1485415587,,,,residential,False,True,17.914091485259647,0.0,0.0,0.0,Rua Leira da Pedra,,,,,,,,,,,,
13618275150,1460475783,0,220413934,,asphalt,,residential,False,True,8.58909540197006,0.0,0.0,0.0,Rua de Madrid,20,,,,,,no,,,,,
13618275150,1460475849,0,220413934,,asphalt,,residential,False,False,256.0256630779858,0.007811716903515242,0.007811716903515242,2.0,Rua de Madrid,20,,,,,,no,,,,,
13618275150,13618275156,0,1485431067,,,,residential,False,False,21.542141536317242,0.0,0.0,0.0,,,,,,,,,,,,,
13618275156,1460475783,0,220413948,,asphalt,,residential,False,False,19.238723753735137,0.0,0.0,0.0,Rua do Oásis,20,,,,,,no,,,,,
13618275156,13618163779,0,220413948,,asphalt,,residential,False,True,47.08160299666596,0.0,0.0,0.0,Rua do Oásis,20,,,,,,no,,,,,
13618275156,13618275150,0,1485431067,,,,residential,False,True,21.54214153631724,0.0,0.0,0.0,,,,,,,,,,,,,
13620771034,13620771069,0,132749772,2,sett,EM 531-2,secondary,False,True,37.09043189936797,0.0,0.0,0.0,Rua da Praia,50,,yes,,,,,,,,,
13620771034,13620771035,0,1485748482,,,,service,False,False,52.7078894776931,0.0,0.0,0.0,,,,,,,parking_aisle,,,,,,
13620771034,1428182504,0,132749772,2,sett,EM 531-2,secondary,False,False,137.1846954346114,-0.007289442869934762,0.007289442869934762,-1.0,Rua da Praia,50,,yes,,,,,,,,,
13620771035,13620771034,0,1485748482,,,,service,False,True,52.7078894776931,0.0,0.0,0.0,,,,,,,parking_aisle,,,,,,
13620771066,13620771073,0,1485748493,,,,footway,False,False,3.5895736183408453,0.0,0.0,0.0,,,,,,,,,,,,,
13620771067,13620771068,0,1485748493,,,,footway,False,True,16.39064851445291,-0.06101039865007307,0.06101039865007307,-1.0,,,,,,,,,,,,,
13620771067,13620771070,0,1485748496,,,,footway,False,True,22.60569086055708,-0.04423664846911724,0.04423664846911724,-1.0,,,,,,,,,,,,,
13620771067,13620771099,0,"[1485748496, 1485748497]",,,,footway,False,False,19.766482199744647,0.0,0.0,0.0,,,,,,,,,,,,,
13620771068,13620771067,0,1485748493,,,,footway,False,False,16.39064851445291,0.06101039865007307,0.06101039865007307,1.0,,,,,,,,,,,,,
13620771068,13620771073,0,1485748493,,,,footway,False,True,16.781776829464366,0.0,0.0,0.0,,,,,,,,,,,,,
13620771068,13620771077,0,1485748494,,,,footway,False,False,21.599814454086328,0.0,0.0,0.0,,,,,,,,,,,,,
13620771068,13620771074,0,1485748498,,,,footway,False,False,18.556740539501828,0.05388877415574653,0.05388877415574653,1.0,,,,,,,,,,,,,
13620771069,13620771034,0,132749772,2,sett,EM 531-2,secondary,False,False,37.09043189936797,0.0,0.0,0.0,Rua da Praia,50,,yes,,,,,,,,,
13620771069,1460394655,0,132749772,2,sett,EM 531-2,secondary,False,True,96.2002711070178,0.0,0.0,0.0,Rua da Praia,50,,yes,,,,,,,,,
13620771069,13620771090,0,"[1485748494, 1485748495]",,,,footway,False,True,9.896267974322841,0.0,0.0,0.0,,,,,,,,,,,,,
13620771070,13620771067,0,1485748496,,,,footway,False,False,22.60569086055708,0.04423664846911724,0.04423664846911724,1.0,,,,,,,,,,,,,
13620771070,13620771077,0,1485748500,,,,footway,False,True,16.452416727657358,0.0,0.0,0.0,,,,,,,,,,,,,
13620771070,13620771096,0,1485748505,,,,footway,False,False,7.854698707631451,0.0,0.0,0.0,,,,,,,,,,,,,
13620771073,13620771068,0,1485748493,,,,footway,False,False,16.781776829464366,0.0,0.0,0.0,,,,,,,,,,,,,
13620771073,13620771066,0,1485748493,,,,footway,False,True,3.5895736183408453,0.0,0.0,0.0,,,,,,,,,,,,,
13620771073,13620771078,0,1485748499,,,,footway,False,False,6.639423313110934,0.0,0.0,0.0,,,,,,,,,,,,,
13620771073,13620771074,0,1485748497,,,,footway,False,True,37.13422100166887,0.026929338303745713,0.026929338303745713,1.0,,,,,,,,,,,,,
13620771074,13620771099,0,1485748497,,,,footway,False,True,13.451005922228745,0.0,0.0,0.0,,,,,,,,,,,,,
13620771074,13620771068,0,1485748498,,,,footway,False,True,18.556740539501828,-0.05388877415574653,0.05388877415574653,-1.0,,,,,,,,,,,,,
13620771074,13620771073,0,1485748497,,,,footway,False,False,37.13422100166887,-0.026929338303745713,0.026929338303745713,-1.0,,,,,,,,,,,,,
13620771075,13620771076,0,1485748499,,,,footway,False,True,4.931597487398259,0.0,0.0,0.0,,,,,,,,,,,,,
13620771076,13620771075,0,1485748499,,,,footway,False,False,4.931597487398259,0.0,0.0,0.0,,,,,,,,,,,,,
13620771076,13620771078,0,1485748499,,,,footway,False,True,13.936700380020767,0.0,0.0,0.0,,,,,,,,,,,,,
13620771076,13620771077,0,1485748500,,,,footway,False,False,16.699061983309583,0.0,0.0,0.0,,,,,,,,,,,,,
13620771077,13620771083,0,1485748494,,,,footway,False,False,7.392557656579888,0.0,0.0,0.0,,,,,,,,,,,,,
13620771077,13620771068,0,1485748494,,,,footway,False,True,21.599814454086328,0.0,0.0,0.0,,,,,,,,,,,,,
13620771077,13620771070,0,1485748500,,,,footway,False,False,16.452416727657358,0.0,0.0,0.0,,,,,,,,,,,,,
13620771077,13620771076,0,1485748500,,,,footway,False,True,16.699061983309583,0.0,0.0,0.0,,,,,,,,,,,,,
13620771078,13620771076,0,1485748499,,,,footway,False,False,13.936700380020767,0.0,0.0,0.0,,,,,,,,,,,,,
13620771078,13620771073,0,1485748499,,,,footway,False,True,6.639423313110934,0.0,0.0,0.0,,,,,,,,,,,,,
13620771078,13620771082,0,1485748501,,,,footway,False,False,29.30934791008334,0.0,0.0,0.0,,,,,,,,,,,,,
13620771080,13620771081,0,1485748501,,,,footway,False,False,23.107912450575295,0.0,0.0,0.0,,,,,,,,,,,,,
13620771080,13620771084,0,1485748501,,,,footway,False,True,6.272157895666353,0.0,0.0,0.0,,,,,,,,,,,,,
13620771080,13620771090,0,1485748505,,,,footway,False,True,29.45621242899977,0.0,0.0,0.0,,,,,,,,,,,,,
13620771081,13620771086,0,1485748494,,,,footway,False,False,1.2845315248047242,0.0,0.0,0.0,,,,,,,,,,,,,
13620771081,13620771093,0,1485748494,,,,footway,False,True,4.9297605504904505,0.0,0.0,0.0,,,,,,,,,,,,,
13620771081,13620771080,0,1485748501,,,,footway,False,True,23.107912450575295,0.0,0.0,0.0,,,,,,,,,,,,,
13620771082,13620771084,0,1485748501,,,,footway,False,False,5.993458561274271,0.0,0.0,0.0,,,,,,,,,,,,,
13620771082,13620771083,0,1485748502,,,,footway,False,False,23.049109007194616,0.0,0.0,0.0,,,,,,,,,,,,,
13620771082,13620771078,0,1485748501,,,,footway,False,True,29.30934791008334,0.0,0.0,0.0,,,,,,,,,,,,,
13620771083,13620771095,0,1485748494,,,,footway,False,False,1.8406135505566714,0.0,0.0,0.0,,,,,,,,,,,,,
13620771083,13620771077,0,1485748494,,,,footway,False,True,7.392557656579888,0.0,0.0,0.0,,,,,,,,,,,,,
13620771083,13620771082,0,1485748502,,,,footway,False,True,23.049109007194616,0.0,0.0,0.0,,,,,,,,,,,,,
13620771084,13620771080,0,1485748501,,,,footway,False,False,6.272157895666353,0.0,0.0,0.0,,,,,,,,,,,,,
13620771084,13620771082,0,1485748501,,,,footway,False,True,5.993458561274271,0.0,0.0,0.0,,,,,,,,,,,,,
13620771084,13620771085,0,1485748503,,,,footway,False,False,23.077116130766726,0.0,0.0,0.0,,,,,,,,,,,,,
13620771085,13620771093,0,1485748494,,,,footway,False,False,1.5397682414251526,0.0,0.0,0.0,,,,,,,,,,,,,
13620771085,13620771095,0,1485748494,,,,footway,False,True,4.466162112301845,0.0,0.0,0.0,,,,,,,,,,,,,
13620771085,13620771084,0,1485748503,,,,footway,False,True,23.077116130766726,0.0,0.0,0.0,,,,,,,,,,,,,
13620771086,13620771090,0,1485748494,,,,footway,False,False,4.864907097730024,0.0,0.0,0.0,,,,,,,,,,,,,
13620771086,13620771081,0,1485748494,,,,footway,False,True,1.2845315248047242,0.0,0.0,0.0,,,,,,,,,,,,,
13620771086,13620771087,0,1485748504,,,,footway,False,False,16.28249436425656,0.0,0.0,0.0,,,,,,,,,,,,,
13620771087,13620771086,0,1485748504,,,,footway,False,True,16.28249436425656,0.0,0.0,0.0,,,,,,,,,,,,,
13620771087,13620771094,0,1485748505,,,,footway,False,True,5.747871853606165,0.0,0.0,0.0,,,,,,,,,,,,,
13620771087,13620771090,0,1485748505,,,,footway,False,False,23.56871100983908,0.0,0.0,0.0,,,,,,,,,,,,,
13620771090,13620771086,0,1485748494,,,,footway,False,True,4.864907097730024,0.0,0.0,0.0,,,,,,,,,,,,,
13620771090,13620771069,0,"[1485748494, 1485748495]",,,,footway,False,False,9.896267974322841,0.0,0.0,0.0,,,,,,,,,,,,,
13620771090,13620771080,0,1485748505,,,,footway,False,False,29.45621242899977,0.0,0.0,0.0,,,,,,,,,,,,,
13620771090,13620771087,0,1485748505,,,,footway,False,True,23.568711009839085,0.0,0.0,0.0,,,,,,,,,,,,,
13620771093,13620771081,0,1485748494,,,,footway,False,False,4.9297605504904505,0.0,0.0,0.0,,,,,,,,,,,,,
13620771093,13620771085,0,1485748494,,,,footway,False,True,1.5397682414251526,0.0,0.0,0.0,,,,,,,,,,,,,
13620771093,13620771094,0,1485748506,,,,footway,False,False,16.309256218065958,0.0,0.0,0.0,,,,,,,,,,,,,
13620771094,13620771087,0,1485748505,,,,footway,False,False,5.747871853606165,0.0,0.0,0.0,,,,,,,,,,,,,
13620771094,13620771096,0,1485748505,,,,footway,False,True,6.128676085084616,0.0,0.0,0.0,,,,,,,,,,,,,
13620771094,13620771093,0,1485748506,,,,footway,False,True,16.309256218065958,0.0,0.0,0.0,,,,,,,,,,,,,
13620771095,13620771085,0,1485748494,,,,footway,False,False,4.466162112301845,0.0,0.0,0.0,,,,,,,,,,,,,
13620771095,13620771083,0,1485748494,,,,footway,False,True,1.8406135505566714,0.0,0.0,0.0,,,,,,,,,,,,,
13620771095,13620771096,0,1485748507,,,,footway,False,False,16.340953037530483,0.0,0.0,0.0,,,,,,,,,,,,,
13620771096,13620771094,0,1485748505,,,,footway,False,False,6.128676085084616,0.0,0.0,0.0,,,,,,,,,,,,,
13620771096,13620771070,0,1485748505,,,,footway,False,True,7.854698707631451,0.0,0.0,0.0,,,,,,,,,,,,,
13620771096,13620771095,0,1485748507,,,,footway,False,True,16.340953037530483,0.0,0.0,0.0,,,,,,,,,,,,,
13620771097,13620771100,0,1485748508,,,,footway,False,False,16.51960085524705,0.0,0.0,0.0,,,,,,,,,,,,,
13620771098,13620771100,0,1485748508,,,,footway,False,True,22.166613406516184,0.0,0.0,0.0,,,,,,,,,,,,,
13620771099,13620771074,0,1485748497,,,,footway,False,False,13.451005922228745,0.0,0.0,0.0,,,,,,,,,,,,,
13620771099,13620771100,0,1485748509,,,,footway,False,False,8.54163063536147,0.0,0.0,0.0,,,,,,,,,,,,,
13620771099,13620771067,0,"[1485748496, 1485748497]",,,,footway,False,True,19.766482199744647,0.0,0.0,0.0,,,,,,,,,,,,,
13620771100,13620771098,0,1485748508,,,,footway,False,False,22.166613406516184,0.0,0.0,0.0,,,,,,,,,,,,,
13620771100,13620771097,0,1485748508,,,,footway,False,True,16.51960085524705,0.0,0.0,0.0,,,,,,,,,,,,,
13620771100,13620771099,0,1485748509,,,,footway,False,True,8.54163063536147,0.0,0.0,0.0,,,,,,,,,,,,,
13633865050,13319159268,0,343510661,,sett,EM 531,secondary,False,True,41.333654663585,0.0,0.0,0.0,Rua da Estação,50,,,,,,,,,,,
13633865050,13633865071,0,343510661,,sett,EM 531,secondary,False,False,71.38085222004571,0.11207487373978675,0.11207487373978675,8.0,Rua da Estação,50,,,,,,,,,,,
13633865050,13633865056,0,1487201175,,,,track,False,False,55.607265396638944,0.14386609272973783,0.14386609272973783,8.0,,,,,,,,,,,,,
13633865056,13633865050,0,1487201175,,,,track,False,True,55.607265396638944,-0.14386609272973783,0.14386609272973783,-8.0,,,,,,,,,,,,,
13633865071,1428182504,0,343510661,,sett,EM 531,secondary,False,False,53.70200710510452,0.0,0.0,0.0,Rua da Estação,50,,,,,,,,,,,
13633865071,13633865050,0,343510661,,sett,EM 531,secondary,False,True,71.38085222004571,-0.11207487373978675,0.11207487373978675,-8.0,Rua da Estação,50,,,,,,,,,,,
13633865071,13633865074,0,1487201181,,,,service,False,False,24.911135149575564,0.0,0.0,0.0,,,,,,,,,,,,,
13633865074,13633865071,0,1487201181,,,,service,False,True,24.911135149575564,0.0,0.0,0.0,,,,,,,,,,,,,
13640879278,2298905791,0,910469235,,,,residential,False,False,13.760796641708705,0.0,0.0,0.0,Avenida Atlântica,,,,,,,,,,,,
13640879278,1428182439,0,910469235,,,,residential,False,True,85.57532137234453,-0.07011367183645806,0.07011367183645806,-6.0,Avenida Atlântica,,,,,,,,,,,,
13640879278,13640879285,0,1487984419,,,,service,False,False,84.2133426654868,-0.07124761718381455,0.07124761718381455,-6.0,,,,,,,parking_aisle,,,,,,
13640879285,13640879278,0,1487984419,,,,service,False,True,84.21334266548683,0.07124761718381452,0.07124761718381452,6.0,,,,,,,parking_aisle,,,,,,
13658425879,12617913450,0,1362820038,,sett,CM 1061,tertiary,False,False,31.73673797071068,0.0,0.0,0.0,Rua da Estrada Velha,,,,intermediate,,,,,,,,
13658425879,1486919326,0,1362820038,,sett,CM 1061,tertiary,False,True,211.38874407755605,-0.004730620849107802,0.004730620849107802,-1.0,Rua da Estrada Velha,,,,intermediate,,,,,,,,
13658425879,13658425882,0,1490170763,,,,service,False,False,74.51570616687835,0.0,0.0,0.0,,,,,,,,,,,,,
13658425882,13658425879,0,1490170763,,,,service,False,True,74.51570616687835,0.0,0.0,0.0,,,,,,,,,,,,,
13658425890,12617913450,0,1490170764,,,,service,False,True,77.13510649394414,0.0,0.0,0.0,,,,,,,,,,,,,
13658524551,1486919263,0,221238146,2,paving_stones,,tertiary,False,False,308.6467774284106,0.05183919344082942,0.05183919344082942,16.0,,,,,,,,,,,,,
13658524551,2302860055,0,221238146,2,paving_stones,,tertiary,False,True,151.7578434333079,0.0,0.0,0.0,,,,,,,,,,,,,
13658524551,13658524560,0,"[1490184470, 1490184471]",,,,"['service', 'track']",False,False,171.1558653013454,0.029213138510893306,0.029213138510893306,5.0,,,,,,,,,,,,,
13658524560,13658524551,0,"[1490184470, 1490184471]",,,,"['service', 'track']",False,True,171.15586530134541,-0.0292131385108933,0.0292131385108933,-5.0,,,,,,,,,,,,,
