osmid,y,x,highway,street_count,elevation
4512885495,50.9032638,5.6414765,,3,69.0
4512885497,50.9013442,5.649013,,3,55.0
4512885594,50.9021603,5.6430904,,3,65.0
4512885602,50.9009133,5.6468884,,4,59.0
4512885610,50.9023716,5.650955,,4,59.0
4512885793,50.9021492,5.6431155,,3,65.0
4512940290,50.9072647,5.6470403,,3,63.0
4514401691,50.9026332,5.6572727,,3,51.0
4514401695,50.9124163,5.631166,,3,110.0
4514401700,50.9123651,5.6342361,,3,102.0
4514431490,50.9024763,5.6574462,,4,51.0
4514431493,50.9090652,5.6334341,,3,92.0
4514471789,50.9150116,5.6298215,,4,104.0
4514471894,50.9170355,5.6652389,,1,51.0
4514484291,50.9167239,5.6658949,,1,51.0
4514499390,50.9150876,5.6671431,crossing,4,49.0
4514499393,50.9147428,5.6673591,,3,49.0
4514503492,50.9138707,5.6674375,,1,53.0
4514503493,50.9144431,5.6669266,,3,53.0
4514503494,50.9143367,5.6666269,,1,56.0
4514503590,50.9158602,5.6663321,,1,51.0
4514503794,50.9140507,5.6684593,,3,53.0
4529109098,50.9226141,5.6174281,,3,104.0
4529154892,50.9245194,5.6254638,,3,97.0
4529210190,50.9269349,5.6252731,,3,96.0
4529285789,50.9379514,5.6613647,,3,52.0
4529289863,50.9038547,5.660478,,3,53.0
4529289865,50.8999755,5.6675155,,3,53.0
4529289869,50.901228,5.6658899,,3,59.0
4529289870,50.9015866,5.6654251,,3,59.0
4529289871,50.9023405,5.6643859,,3,55.0
4530874791,50.9224753,5.6646427,,3,55.0
4530874795,50.9249041,5.6631607,,3,56.0
4530874999,50.9142103,5.6641214,,3,50.0
4530875004,50.9156088,5.6688348,,1,46.0
4530875006,50.9173987,5.6657342,,3,51.0
4530875010,50.9197242,5.6650866,,3,56.0
4530875011,50.9205428,5.6654385,,3,56.0
4530875020,50.9204887,5.6654259,,1,56.0
4530911991,50.9160266,5.6622538,,3,56.0
4530912004,50.9189664,5.6715941,,1,47.0
4530935695,50.9175624,5.6657813,,3,51.0
4535128148,50.9148486,5.6182961,,4,101.0
4535128149,50.9130179,5.6162602,,3,106.0
4535136212,50.9040687,5.6338606,,3,76.0
4536476992,50.9233411,5.6483468,,3,59.0
4536476996,50.9190315,5.6527466,,3,58.0
4536677491,50.9246086,5.6490897,,1,59.0
4536677595,50.9187256,5.6624391,,3,60.0
4536677691,50.9234486,5.6501247,,3,55.0
4536677698,50.9152374,5.6613229,,3,56.0
4536677989,50.9234151,5.6506356,,3,55.0
4536681889,50.9176909,5.661394,,3,60.0
4538455292,50.9360722,5.6118931,,3,98.0
4538455294,50.9357998,5.6201499,,3,92.0
4538455297,50.935444,5.6174066,,3,90.0
4538455298,50.9351397,5.6143375,,4,98.0
4538455299,50.9324458,5.6097981,,3,100.0
4538542801,50.9337648,5.6138529,,4,98.0
4538542802,50.933247,5.6171288,,3,98.0
4538542803,50.9239748,5.6174138,,4,105.0
4538542899,50.9350225,5.6078123,,3,95.0
4538542902,50.9354658,5.6250103,,3,101.0
4538542904,50.9344941,5.6083341,,3,97.0
4538542905,50.9321488,5.6088376,,3,100.0
4538542906,50.9365627,5.6228019,,3,99.0
4538542907,50.9354831,5.6234333,,3,102.0
4538542909,50.9322474,5.6091485,,3,100.0
4538542911,50.9287943,5.6123766,,3,104.0
4538542912,50.928729,5.6124918,,3,104.0
4538587082,50.9209187,5.6656166,,5,55.0
4538596192,50.9352953,5.6159097,,4,98.0
4538596197,50.934181,5.6151662,,4,98.0
4538596394,50.933015,5.6161908,,3,95.0
4538596396,50.9333436,5.6125361,,4,98.0
4538596494,50.9349551,5.6128341,,4,98.0
4538596495,50.9342541,5.6062965,,3,95.0
4538596496,50.9326027,5.6148063,,3,95.0
4538597294,50.9359315,5.6252798,,3,101.0
4538597295,50.9347874,5.6112676,,3,96.0
4538597497,50.934592,5.616482,,4,98.0
4538597498,50.9321182,5.6189912,,4,98.0
4538597500,50.9358327,5.6232843,,4,102.0
4538597505,50.928436,5.6117508,,3,104.0
4538623093,50.9093472,5.6198853,,4,106.0
4538623095,50.9070037,5.619365,,3,108.0
4538623098,50.9140624,5.6150001,,3,106.0
4538623099,50.9181598,5.6104434,,4,100.0
4538623198,50.9191257,5.6141727,,3,97.0
4538643791,50.915845,5.6108696,,3,106.0
4538643793,50.9123257,5.6128778,,4,108.0
4538673395,50.9095794,5.6169861,,4,107.0
4538673396,50.9140021,5.6149097,,1,106.0
4538673397,50.9145099,5.6155451,,3,106.0
4538673399,50.9188845,5.6143793,,1,97.0
4538676490,50.9120185,5.6178174,,3,108.0
4538676493,50.9161215,5.6125289,,3,104.0
4538676496,50.9081834,5.6176017,,4,105.0
4538676895,50.9072989,5.6157917,,3,106.0
4538676897,50.9056303,5.6196432,,4,111.0
4538676900,50.9103129,5.6184264,,4,107.0
4538676901,50.9091427,5.616133,,4,108.0
4538676902,50.9086432,5.6150472,,3,108.0
4538676904,50.9104805,5.6156233,,4,111.0
4538676905,50.9113625,5.6142966,,4,108.0
4538676906,50.9120681,5.615723,,4,111.0
4538677390,50.9141205,5.620204,,3,108.0
4538677393,50.9108875,5.6195897,,3,108.0
4538677394,50.911747,5.618244,,3,108.0
4538678092,50.9100485,5.6147402,,3,108.0
4538678093,50.9160403,5.6121259,,3,106.0
4538678094,50.9136665,5.6132848,,3,105.0
4538678096,50.9111949,5.6170886,,4,108.0
4538678097,50.9154538,5.6167169,,3,101.0
4538678689,50.911035,5.6136528,,3,108.0
4538678791,50.9130281,5.6142568,,4,105.0
4539831689,50.9074126,5.6228361,,3,108.0
4549997071,50.8991184,5.6620999,,3,58.0
4549997072,50.8989658,5.6613073,,3,58.0
4549997073,50.8993105,5.6617866,,3,58.0
4549997085,50.9010052,5.6590636,,3,53.0
4549997088,50.9019119,5.6572047,,1,53.0
4549997196,50.9028044,5.6581471,,3,51.0
4550021338,50.9041639,5.6561199,,1,53.0
4550021341,50.9040916,5.6558056,,3,53.0
4559179542,50.902426,5.6596103,,1,54.0
4559179544,50.9023193,5.6593506,,1,54.0
4559179547,50.9021403,5.6590141,,3,54.0
4559197755,50.9102601,5.6508507,,3,65.0
4559246212,50.9019352,5.6474612,,1,59.0
4559246216,50.903861,5.6474154,,3,63.0
4559246218,50.9046957,5.6454088,,3,68.0
4559246229,50.9132374,5.6316715,,3,105.0
4559246232,50.910491,5.6348983,,3,102.0
4591242970,50.9230895,5.6927693,,3,42.0
4591242971,50.9231254,5.6925357,,1,42.0
4591502789,50.9020614,5.6533063,,1,55.0
4623780949,50.8779243,5.6124197,,3,54.0
4623780953,50.8776059,5.6098299,,1,53.0
4630847932,50.8793524,5.6249871,,3,49.0
4630847938,50.8791816,5.6227421,,1,52.0
4682312547,50.9224465,5.7002148,,3,44.0
4682312548,50.9224387,5.6999354,,4,43.0
4682312549,50.9224929,5.6999412,,4,43.0
4682312550,50.9220211,5.6998728,,3,43.0
4682352233,50.9224528,5.6992766,,3,43.0
4682352238,50.9226182,5.6998978,,3,43.0
4682352239,50.92263,5.6993187,,3,43.0
4682352240,50.92244,5.6998845,,4,43.0
4682352241,50.9224944,5.6998885,,3,43.0
4714157641,50.8479101,5.6252976,,3,75.0
4715736838,50.8951651,5.6730219,,3,52.0
4715736851,50.8851586,5.6561036,,3,59.0
4716919159,50.8542604,5.6395394,,3,53.0
4716919172,50.8552324,5.6399624,,1,67.0
4716919179,50.8557762,5.6400364,,3,67.0
4716919180,50.8557413,5.6399485,,1,67.0
4716919297,50.8553147,5.6400977,,3,67.0
4716919298,50.8552778,5.6400532,,3,67.0
4737134587,50.930929,5.683387,,1,43.0
4743968837,50.901423,5.6930272,,1,45.0
4760790934,50.9298092,5.677154,,3,47.0
4760790936,50.9296696,5.6769147,,3,44.0
4760790952,50.9296634,5.6767564,,1,44.0
4771691893,50.9198939,5.6499876,,3,59.0
4775668865,50.9048843,5.6660618,,3,54.0
4775668867,50.9037236,5.6677749,,4,55.0
4823798259,50.9157773,5.6567157,,3,52.0
4823798260,50.9152824,5.6584083,,3,54.0
4932091919,50.9330077,5.6838459,,1,53.0
4932227681,50.9310105,5.6913979,,1,39.0
4932227682,50.9314487,5.6918592,,1,39.0
4943044504,50.8821039,5.6050576,,1,84.0
4943044505,50.8827846,5.6051208,,3,84.0
4943077866,50.8771599,5.6097588,,3,53.0
4960605262,50.8907254,5.596907,,3,100.0
4960624796,50.9279206,5.7022759,,1,40.0
4987151332,50.8921678,5.6736976,,3,51.0
4987151333,50.8922428,5.673784,,3,51.0
4987151335,50.8923188,5.6743002,,1,51.0
4987151336,50.8924697,5.6734795,,1,51.0
5078569141,50.8602311,5.6229803,,3,73.0
5078569143,50.8603102,5.6235033,,3,73.0
5078569144,50.8603246,5.6238366,,1,73.0
5218704661,50.8856155,5.6054955,,3,99.0
5227963761,50.8661839,5.6280187,,3,72.0
5227963766,50.8667549,5.6269635,,3,79.0
5227963769,50.8677753,5.6283258,,3,78.0
5227963770,50.8675174,5.6279562,,3,78.0
5227963773,50.8688629,5.6256278,,3,81.0
5227963774,50.8680595,5.6283333,,1,78.0
5227963775,50.8676465,5.6277378,,3,78.0
5227963777,50.8678172,5.6274489,,3,78.0
5227963779,50.8675801,5.6271406,,3,78.0
5227963780,50.8676901,5.6269501,,3,79.0
5227963781,50.8673009,5.6276434,,3,78.0
5227963782,50.8679166,5.6272767,,3,78.0
5227963783,50.8673905,5.6265116,,3,79.0
5227963790,50.8664755,5.6263238,,3,73.0
5227963794,50.866744,5.6269156,,3,79.0
5227963802,50.8672919,5.6263435,,3,79.0
5227963808,50.8683402,5.626537,,3,79.0
5253035930,50.8846207,5.6374873,,4,65.0
5282497836,50.9233681,5.6584881,,1,56.0
5282522232,50.9054944,5.6455747,,4,68.0
5282522250,50.9183571,5.6591436,,3,60.0
5282522251,50.9172028,5.6580172,,3,57.0
5282571973,50.9066474,5.6488104,,3,62.0
5282571985,50.9034317,5.6138921,,4,112.0
5282603805,50.9087639,5.6115202,,3,105.0
5332095806,50.8990066,5.6465126,,1,61.0
5332095808,50.8985688,5.6467338,,1,61.0
5332095809,50.8985736,5.647239,,3,61.0
5332095810,50.8987251,5.6469365,,3,61.0
5332126646,50.8643,5.6311498,,3,70.0
5349971665,50.9256233,5.7006779,,3,41.0
5349971666,50.9246624,5.7006129,,1,44.0
5355110779,50.8850154,5.6676177,,1,59.0
5355110781,50.8843121,5.668162,,3,59.0
5373285521,50.8624062,5.6345744,,3,75.0
5373285524,50.861365,5.6320393,,3,75.0
5384581046,50.9248293,5.6927432,,3,42.0
5422511842,50.9133593,5.6106509,,4,102.0
5422511843,50.9135922,5.6121719,,3,102.0
5422556791,50.9383115,5.6203747,,3,94.0
5422556792,50.9377553,5.615724,,4,104.0
5422588907,50.9066409,5.6214182,,3,108.0
5422588909,50.8960125,5.6102869,,3,112.0
5422588911,50.8971778,5.6105322,,4,111.0
5422588913,50.8956478,5.6086248,,3,108.0
5422588914,50.893637,5.6087516,,3,104.0
5476247184,50.9174029,5.6876282,,3,43.0
5476247187,50.916697,5.6876226,,1,43.0
5730994541,50.9371378,5.6514117,,1,50.0
5730994549,50.9352645,5.6644741,,1,50.0
5730994576,50.9239244,5.6616045,,4,56.0
5730994600,50.9234027,5.6585246,,4,56.0
5730994603,50.9151239,5.6615555,,3,56.0
5732496801,50.9358612,5.6248903,,3,102.0
5732496955,50.9038422,5.6589152,,1,54.0
5732496959,50.904087,5.6595393,,4,54.0
5732496969,50.9059556,5.6467581,,4,65.0
5732496980,50.9238656,5.6257268,,3,97.0
5732496981,50.9240173,5.6259013,,3,97.0
5732496997,50.9258917,5.6263981,,3,96.0
5732497028,50.9301286,5.6228261,,3,93.0
5732497034,50.9309061,5.6210062,,3,93.0
5745853986,50.8915005,5.6108594,,3,90.0
5745853988,50.8905936,5.6111759,,4,90.0
5745853990,50.8913381,5.6085902,,3,98.0
5745853997,50.8959329,5.6099376,,3,112.0
5745854124,50.9090633,5.6148106,,3,108.0
5745854151,50.9014094,5.627347,,3,79.0
5745854152,50.9001996,5.624595,,3,87.0
5745854153,50.8983805,5.6265501,,3,74.0
5745854155,50.8969566,5.6094271,,3,112.0
5745854162,50.8955417,5.6039326,,3,110.0
5745854163,50.8949569,5.5979681,,3,105.0
5745854172,50.8973476,5.5924367,,1,82.0
5745854212,50.8963759,5.5822087,,1,73.0
5745854214,50.8963231,5.5835084,,3,82.0
5745854223,50.8921683,5.5874957,,3,98.0
5745854224,50.8920959,5.5875806,,3,97.0
5745854231,50.8897311,5.5859435,,3,96.0
5754672210,50.905177,5.6453604,,3,68.0
5754673127,50.9056238,5.6476686,,4,65.0
5756753578,50.8968956,5.6495489,,3,63.0
5756753579,50.8976733,5.6482854,,3,63.0
5756753580,50.8973724,5.6477881,,3,65.0
5756753581,50.8970075,5.6483615,,1,63.0
5756753582,50.8975004,5.6475495,,1,65.0
5775678838,50.8668922,5.6470908,,3,63.0
5775678839,50.8641439,5.6416316,,1,58.0
5804673331,50.9067475,5.6869445,,3,48.0
5804673332,50.906835,5.6856377,,3,48.0
5808093178,50.8846768,5.6361413,,3,65.0
5808093179,50.8844698,5.6363505,,3,65.0
5808093190,50.886293,5.6391354,,3,67.0
5808093191,50.8856373,5.6380747,,1,67.0
5808093192,50.8857856,5.6379533,,3,67.0
5808093193,50.88565,5.6381014,,1,67.0
5808093211,50.888017,5.6400304,,3,67.0
5808093212,50.8875903,5.638616,,1,68.0
5808093214,50.8881587,5.6398763,,3,67.0
5808093223,50.8850833,5.6362733,,1,65.0
5808093231,50.8850159,5.6362656,,1,65.0
5808093236,50.884616,5.6355896,,1,65.0
5808093249,50.8843024,5.6357862,,1,65.0
5808093250,50.8841615,5.6359082,,3,65.0
5808093357,50.8848953,5.6380575,,1,69.0
5816530426,50.8893439,5.6468765,,1,65.0
5816530438,50.8871699,5.6409478,,3,64.0
5816530442,50.8884888,5.6442516,,4,64.0
5816530452,50.8901049,5.6490717,,4,60.0
5816533357,50.887818,5.6462086,,1,65.0
5824296433,50.8859896,5.6402242,,1,64.0
5824296439,50.885559,5.6414701,,1,64.0
5824296440,50.8854143,5.6410825,,3,68.0
5824296667,50.8874794,5.6393626,,3,67.0
5824296671,50.8879611,5.6399196,,3,67.0
5824296682,50.8873309,5.6387304,,1,67.0
5824296683,50.8861448,5.6391955,,1,67.0
5892716034,50.8771038,5.6270435,,3,73.0
5892716045,50.8777688,5.6265979,,1,73.0
5892716065,50.8777618,5.6276861,,1,76.0
5892716070,50.877176,5.6280102,,3,76.0
5892716071,50.8773295,5.6273028,,3,76.0
5907045764,50.8921767,5.602419,,1,105.0
5907045765,50.8928637,5.6014039,,1,102.0
5907045766,50.8941082,5.6013265,,1,106.0
5907045767,50.8942651,5.6020795,,3,106.0
5907045768,50.8929824,5.6023013,,4,105.0
5907045772,50.8995001,5.614737,,3,103.0
5907046885,50.9160347,5.6171984,,3,101.0
5907046890,50.9257784,5.6252977,,4,96.0
5907046907,50.9221688,5.6213465,,3,96.0
5907046908,50.92119,5.6186752,,3,104.0
5910472484,50.8915536,5.6714755,,3,53.0
5912579499,50.8847372,5.6337705,,3,63.0
5912579517,50.884924,5.6328251,,3,64.0
5912579521,50.8847759,5.6344441,,3,63.0
5912579525,50.8846274,5.6338446,,4,63.0
5912579529,50.8841805,5.6345144,,3,63.0
5912579530,50.8843017,5.6350422,,1,63.0
5972148618,50.8615204,5.6369817,,3,77.0
5972148621,50.8625953,5.6369546,,3,75.0
5972148637,50.8725591,5.6395483,,3,76.0
5972148673,50.8637745,5.6361067,,3,75.0
5972232811,50.8617205,5.6257463,,3,71.0
6051501216,50.8961463,5.5834539,,1,82.0
6051501225,50.8790349,5.5964994,,1,64.0
6051501234,50.8882939,5.6249791,,1,72.0
6051501235,50.8884243,5.6255359,,3,72.0
6051501236,50.8882262,5.6238788,,1,72.0
6051501238,50.8880365,5.6234199,,3,72.0
6051501243,50.8928657,5.6127514,,3,90.0
6051501245,50.8925178,5.6129391,,3,90.0
6051501248,50.8935098,5.5918668,,1,98.0
6051501249,50.8896144,5.5858652,,1,96.0
6064398435,50.9331755,5.6363908,,1,59.0
6064398462,50.9200648,5.6545687,,1,57.0
6064398463,50.9199058,5.654971,,1,57.0
6064398466,50.9178898,5.6560152,,3,57.0
6064398467,50.9168735,5.6585448,,3,60.0
6064398468,50.9127051,5.6566958,,3,56.0
6064398472,50.9197713,5.6397335,,3,60.0
6064398477,50.9154941,5.6686074,,1,49.0
6064425993,50.9159625,5.6675747,,3,49.0
6064425994,50.9162598,5.6670422,,3,49.0
6064425995,50.916204,5.6667929,,3,49.0
6064425996,50.9158815,5.6672398,,3,49.0
6064425999,50.9158297,5.6669926,,3,49.0
6064426000,50.9165603,5.6668854,,3,49.0
6064426005,50.9159321,5.6674795,,3,49.0
6064426009,50.915122,5.6667208,,3,49.0
6064426010,50.9158441,5.6670624,,3,49.0
6064426014,50.9151191,5.6672522,,3,49.0
6064426020,50.9149251,5.6668934,,1,49.0
6064426028,50.9195876,5.6650984,,1,56.0
6064426030,50.9175304,5.6658631,,1,51.0
6064511458,50.9322332,5.6696575,,3,45.0
6064511461,50.9324273,5.6696999,,3,45.0
6064511462,50.9311197,5.6650372,,3,45.0
6064511469,50.9281169,5.6642032,,1,47.0
6067373395,50.8848546,5.6359777,,1,65.0
6067373398,50.8842614,5.6364747,,4,65.0
6067373400,50.884995,5.6378481,,3,69.0
6067373401,50.8854685,5.6377761,,1,67.0
6067373402,50.8858999,5.638627,,1,67.0
6067373416,50.8861467,5.639287,,1,67.0
6067373418,50.8860251,5.638511,,3,67.0
6067373421,50.8865343,5.6379286,,1,67.0
6067373422,50.8864296,5.6379737,,3,67.0
6067373435,50.8849765,5.6370486,,4,65.0
6067373436,50.8847795,5.6371808,,4,65.0
6133404096,50.8894014,5.5959516,,3,97.0
6154110571,50.8973126,5.6653085,,3,52.0
6154110575,50.903686,5.6561231,,3,53.0
6154111689,50.9027616,5.6401422,,3,69.0
6154111716,50.9012523,5.671429,,4,58.0
6154111719,50.9005241,5.6725139,,3,58.0
6154111722,50.9013217,5.6828245,,1,51.0
6154111733,50.8993737,5.6742237,,3,51.0
6154111737,50.8973864,5.6669475,,3,52.0
6154111739,50.8973386,5.6667863,,1,52.0
6154111746,50.8980156,5.6664055,,3,55.0
6154111747,50.8966879,5.662509,,3,49.0
6157376440,50.9147584,5.610235,,3,104.0
6157376441,50.91498,5.6113386,,3,106.0
6157376469,50.9163806,5.6098118,,3,104.0
6223404311,50.9213079,5.6096783,,1,96.0
6223404312,50.9213991,5.6096055,,3,96.0
6223404316,50.9218388,5.6109404,,3,95.0
6223404317,50.9217615,5.6110051,,1,95.0
6223404318,50.9228992,5.614205,,3,97.0
6223404325,50.9369781,5.6246338,,3,102.0
6223404326,50.9366838,5.6124526,,3,98.0
6268483753,50.913444,5.6533529,,3,57.0
6268483754,50.9122734,5.6514962,,1,61.0
6268483755,50.9072557,5.6531029,,1,57.0
6268483764,50.9156883,5.644691,,3,61.0
6270052341,50.9238295,5.629293,,3,72.0
6270052343,50.9221801,5.6259049,,3,83.0
6270052353,50.9309138,5.6305315,,3,98.0
6270052378,50.9358366,5.6234565,,3,102.0
6270052379,50.9357241,5.6233366,,3,102.0
6270052380,50.9352484,5.6250846,,1,81.0
6270052383,50.9333793,5.6175685,,3,98.0
6270055485,50.9340369,5.6102264,,1,97.0
6360974922,50.8512851,5.6344817,,1,93.0
6419155993,50.925161,5.6868446,,4,44.0
6419155994,50.9251203,5.6871306,,4,44.0
6419155997,50.9255041,5.6872795,,3,44.0
6419156000,50.9249411,5.6869495,,1,44.0
6419156002,50.9256731,5.6873546,,1,44.0
6475321134,50.8602073,5.625266,,3,75.0
6475321138,50.8603794,5.6251455,,3,75.0
6475329113,50.8602171,5.6228201,,3,75.0
6581845198,50.9318288,5.6539048,,1,51.0
6581845219,50.9260737,5.6670383,,1,52.0
6581845222,50.9264254,5.667159,,3,52.0
6581845223,50.9265492,5.6671227,crossing,4,52.0
6581864710,50.9262115,5.6663422,,1,50.0
6593125467,50.8856932,5.6359909,,1,67.0
6596001563,50.9333403,5.6496606,,1,47.0
6596001564,50.9330635,5.6494386,,3,48.0
6596007609,50.884854,5.6380211,,3,69.0
6596007613,50.8861734,5.6392594,,3,67.0
6700778575,50.8656958,5.6327725,,3,72.0
6700778580,50.8655541,5.6317976,,3,72.0
6703779607,50.8769507,5.6099197,,3,80.0
6854034221,50.8943378,5.5991022,,3,105.0
6854034229,50.8945604,5.5978713,,3,101.0
6854034231,50.8943933,5.6001409,,3,106.0
6854034254,50.8911333,5.5921342,,3,102.0
6854034265,50.8911854,5.5844203,,3,87.0
6854034283,50.8995227,5.5875501,,3,86.0
6854779806,50.9123472,5.6594998,,1,52.0
6872614116,50.9167815,5.6768195,,1,47.0
6872614410,50.9175756,5.6760818,,1,47.0
6872614411,50.917575,5.6739689,,3,46.0
6872614414,50.9174903,5.6735603,,3,46.0
6872614422,50.9164165,5.6735308,,1,49.0
6872618439,50.916906,5.6744814,,3,46.0
6872618444,50.9163751,5.6741843,,1,49.0
6872618445,50.9165391,5.675186,,3,50.0
6872618448,50.9162851,5.6750856,,1,50.0
6928714828,50.8684599,5.6481967,,1,61.0
7004518456,50.8762494,5.5941817,,1,74.0
7004606857,50.8900083,5.6492778,,3,60.0
7004606864,50.8894212,5.6470372,,1,65.0
7006665179,50.9187473,5.6186189,,3,96.0
7006665183,50.9163069,5.622575,,3,100.0
7006677688,50.9113907,5.6225354,,3,106.0
7006677689,50.9119296,5.6205236,,3,108.0
7006677694,50.9115727,5.6241214,,3,105.0
7006677696,50.9151303,5.6319785,,3,100.0
7006677698,50.9143642,5.6314761,,3,105.0
7006677703,50.9134348,5.631674,,3,105.0
7006677705,50.9145728,5.6331356,,3,105.0
7006677708,50.9144797,5.6275554,,3,105.0
7006677709,50.9154873,5.6285632,,3,105.0
7006677732,50.9174411,5.6275942,,1,92.0
7006677764,50.9142785,5.6455974,,3,59.0
7006677775,50.9129309,5.6284731,,3,105.0
7006677793,50.9194524,5.651307,,3,58.0
7006677798,50.9218736,5.6408026,,3,61.0
7006677850,50.9243513,5.6182072,,3,105.0
7009729503,50.9184872,5.6841174,,3,43.0
7009729512,50.918548,5.684476,,3,43.0
7009729521,50.9183427,5.684196,,4,43.0
7009729522,50.9183162,5.6843457,,3,43.0
7009729523,50.9183962,5.6841283,,3,43.0
7021684012,50.9173643,5.6775016,,1,45.0
7113161650,50.8745834,5.6534636,turning_circle,1,58.0
7113161652,50.8763681,5.6532853,,3,60.0
7113161653,50.8755303,5.6518878,,3,61.0
7113161654,50.8751707,5.6512816,,1,61.0
7113161664,50.8684455,5.6486603,,1,61.0
7113185985,50.8681378,5.6459588,,1,63.0
7233570439,50.9022984,5.6429563,,3,65.0
7233570454,50.9133189,5.664237,,1,50.0
7233592930,50.9185502,5.6540451,,3,56.0
7236751280,50.8847136,5.6537421,,3,64.0
7236751281,50.8846959,5.6537708,,1,64.0
7322368045,50.8804442,5.6064773,,1,74.0
7322368047,50.8806609,5.6074685,,3,74.0
7366672068,50.9279735,5.6275195,,3,92.0
7366672075,50.9273009,5.6287765,,3,92.0
7366672076,50.9313636,5.6340357,,3,69.0
7366672083,50.9314209,5.6309606,,3,90.0
7616718391,50.8842374,5.6250036,,1,66.0
7616718405,50.8845652,5.6314681,,1,64.0
7717805050,50.905329,5.6321065,,1,73.0
7717805051,50.9043792,5.6365557,,3,67.0
7717805052,50.9050474,5.6352755,,3,69.0
7717805053,50.9052825,5.6379555,,3,73.0
7717805056,50.9059726,5.6362358,,4,67.0
7717805058,50.9050893,5.637417,,4,67.0
7717805070,50.905685,5.6361258,,3,67.0
7717805072,50.9039564,5.6329581,,1,71.0
7717805075,50.9047339,5.6334212,,3,69.0
7717805078,50.9043166,5.6329196,,4,73.0
7717805080,50.9041357,5.6326362,,1,71.0
7717805081,50.904309,5.632187,,1,73.0
7717805084,50.9048985,5.631562,,1,73.0
7717805085,50.9045678,5.6321253,,3,73.0
7717805086,50.9046702,5.6311825,,1,68.0
7717805089,50.9046293,5.632397,,3,73.0
7717805090,50.9044949,5.6325627,,4,73.0
7717805094,50.905126,5.6323855,,3,73.0
7717805102,50.9042938,5.6332317,,3,73.0
7717805103,50.9045687,5.6336971,,3,69.0
7717805104,50.9066017,5.6311154,,1,79.0
7717805118,50.906787,5.6371326,,3,78.0
7717805124,50.90637,5.636568,,3,78.0
7717805125,50.9082305,5.632824,,1,75.0
7717805132,50.9070917,5.6319083,,3,75.0
7717805135,50.9059996,5.6339049,,3,69.0
7717805136,50.9048566,5.634519,,3,69.0
7717805139,50.9061502,5.634141,,3,69.0
7717805140,50.9054833,5.6353675,,3,69.0
7717805141,50.9061839,5.636316,,3,67.0
7717805145,50.9068419,5.6350395,,3,77.0
7717805148,50.9072859,5.6319188,,3,75.0
7717805149,50.9076191,5.6322514,,1,75.0
7717805150,50.907954,5.6327355,,3,75.0
7717805163,50.9072436,5.6320998,,3,75.0
7717805164,50.9068013,5.631554,,3,75.0
7717805174,50.9041441,5.6340659,,3,76.0
7717805213,50.9069658,5.6373746,,1,78.0
7717832685,50.9059091,5.6328817,,1,73.0
7717832686,50.9058389,5.6326698,,3,73.0
7717832885,50.9062981,5.6321776,,1,75.0
7997753366,50.8909867,5.5937251,,3,102.0
7997753375,50.8922899,5.5921658,,3,98.0
7997753376,50.8885957,5.595523,,1,101.0
7997753378,50.8889164,5.5944246,,3,101.0
7997767790,50.8873147,5.5939276,,3,93.0
7997767791,50.8886362,5.5946592,,1,101.0
7997767792,50.8886767,5.5943383,,4,101.0
7997767794,50.8887443,5.5937312,,3,101.0
7997767796,50.8897735,5.5940131,,3,104.0
7997767820,50.8857471,5.5922443,,3,92.0
7997767833,50.8988739,5.5900914,,1,80.0
7997767835,50.8988317,5.5899924,,3,80.0
7997767858,50.8983274,5.5905086,,3,80.0
7997767861,50.8981773,5.5901502,,3,80.0
7997767863,50.8946536,5.5887528,,3,91.0
7997767864,50.8947818,5.5890591,,1,91.0
7997767865,50.8950044,5.5890029,,1,91.0
8296768278,50.8537476,5.6398272,,1,71.0
8350479804,50.9167938,5.668908,,3,44.0
8350492206,50.9186657,5.6674388,,4,51.0
8350492207,50.9185971,5.6679086,,3,51.0
8350492208,50.9194153,5.6673498,,3,51.0
8350492209,50.9189137,5.6671314,,1,51.0
8350492210,50.9187887,5.6664413,,3,56.0
8350492211,50.9195654,5.6667125,,4,51.0
8350492216,50.9180963,5.6665422,,4,51.0
8350498114,50.9199647,5.6682826,,3,51.0
8350498115,50.9199713,5.668553,,3,51.0
8350544118,50.9181303,5.6673616,,3,51.0
8913972670,50.8991169,5.6199837,,3,94.0
8914008366,50.8953783,5.6374684,,3,66.0
8914008370,50.8965149,5.6397092,,1,68.0
8914008371,50.8955904,5.638825,,3,66.0
8914008372,50.8962635,5.6400672,,3,68.0
8944333138,50.8661098,5.6297089,,1,73.0
8944333140,50.8660681,5.6291293,,3,72.0
8944333144,50.8657917,5.6289137,,1,72.0
8944333145,50.86515,5.6311434,,3,73.0
8944333146,50.8653,5.6310955,,3,73.0
8944333151,50.865909,5.6302406,,1,73.0
8944333163,50.8661215,5.6279495,,3,72.0
8944333167,50.8656655,5.6285077,,1,72.0
8944333198,50.8675944,5.6286519,,1,78.0
8944333199,50.8679012,5.6281051,,3,78.0
8944371748,50.8470874,5.6316238,,3,74.0
8947090815,50.8654714,5.6328729,,1,72.0
8947094221,50.8653318,5.6327898,,1,72.0
8947094287,50.8703234,5.63499,,1,79.0
8947094289,50.8713781,5.6355355,,1,76.0
8947094290,50.8705313,5.6349724,,3,79.0
8947094291,50.8707907,5.6340539,,3,79.0
8947094293,50.8716522,5.6346192,,1,78.0
