u,v,key,osmid,lit,lanes,surface,name,ref,highway,maxspeed,oneway,reversed,length,grade,grade_abs,elevation_change,junction,sidewalk,access,bridge,service,incline,tactile_paving,smoothness,tunnel,width,est_width,footway
2204882065,3756218305,0,1421358763,,3,asphalt,Staatsbaan,N78,primary,50,False,True,27.52927994558629,0.0,0.0,0.0,,,,,,,,,,,,
2204882066,620000929,0,48938394,,,,Kapelhofstraat,,residential,50,False,False,7.158419361968606,0.0,0.0,0.0,,,,,,,,,,,,
2204882066,12537417778,0,48938394,,,,Kapelhofstraat,,residential,50,False,True,59.455682984861404,0.0,0.0,0.0,,,,,,,,,,,,
2204882066,2327577306,0,429422941,,2,asphalt,Steenweg,N78,primary,50,False,True,55.768543770580756,0.0,0.0,0.0,,,,,,,,,,,,
2204882066,3756218305,0,"[1421358763, 260405213, 1153065334]",,"['2', '3']",asphalt,"['Steenweg', 'Staatsbaan']",N78,primary,50,False,False,324.4010705374753,-0.00924781165188367,0.00924781165188367,-3.0,,,,,,,,,,,,
2204882081,7009729512,0,32870306,,1,concrete,Steenweg,N78,primary,,False,True,3.5279577698456306,0.0,0.0,0.0,roundabout,,,,,,,,,,,
2204882081,7009729521,0,1153066708,,,,,,service,,False,True,30.14282362985197,0.0,0.0,0.0,,,permit,,,,,,,,,
2204882081,13061776918,0,749599491,,1,asphalt,Steenweg,N78,primary,70,False,False,14.174687754052826,0.0,0.0,0.0,,,,,,,,,,,,
2204882081,2204882085,0,974454231,,1,concrete,Steenweg,N78,primary,,False,False,8.995681866484652,0.0,0.0,0.0,roundabout,,,,,,,,,,,
2204882085,13061776917,0,758522481,,1,asphalt,Steenweg,N78,primary,70,False,True,13.858765548461575,0.0,0.0,0.0,,,,,,,,,,,,
2204882085,7009729503,0,974454230,,1,concrete,Steenweg,N78,primary,,False,False,18.79943395973858,0.0,0.0,0.0,roundabout,,,,,,,,,,,
2204882085,2204882081,0,974454231,,1,concrete,Steenweg,N78,primary,,False,True,8.995681866484652,0.0,0.0,0.0,roundabout,,,,,,,,,,,
2204882095,315882153,0,28729989,,,,Nieuwstraat,,residential,,False,False,6.118249448942485,0.0,0.0,0.0,,,,,,,,,,,,
2204882095,3754830481,0,758522481,,1,asphalt,Steenweg,N78,primary,70,False,True,12.35978883620937,0.0,0.0,0.0,,,,,,,,,,,,
2204882095,3754830476,0,758522481,,1,asphalt,Steenweg,N78,primary,70,False,False,83.65994171069802,0.0,0.0,0.0,,,,,,,,,,,,
2204882099,13061712202,0,1421345394,,,paving_stones,,,footway,,False,False,4.4688084830611405,0.0,0.0,0.0,,,,,,,,,,,,
2204882099,2204882100,0,1421345394,,,paving_stones,,,footway,,False,True,6.090541624482856,0.0,0.0,0.0,,,,,,,,,,,,
2204882099,11630989552,0,1243070174,,2,asphalt,Steenweg,N78,primary,70,False,False,17.498619420711112,0.0,0.0,0.0,,,,,,,,,,,,
2204882099,3754830490,0,"[749599491, 1243070174]",,"['1', '2']",asphalt,Steenweg,N78,primary,70,False,True,133.81777888200395,0.0,0.0,0.0,,,,,,,,,,,,
2204882100,2204882099,0,1421345394,,,paving_stones,,,footway,,False,False,6.090541624482856,0.0,0.0,0.0,,,,,,,,,,,,
2204882100,13061712203,0,1421345394,,,paving_stones,,,footway,,False,True,4.505461203957207,0.0,0.0,0.0,,,,,,,,,,,,
2204882100,3754830489,0,"[758522481, 1464559039]",,1,asphalt,Steenweg,N78,primary,"['70', '50']",False,False,136.4057977402735,0.0,0.0,0.0,,,,,,,,,,,,
2204882100,11630989550,0,1464559039,,1,asphalt,Steenweg,N78,primary,50,False,True,17.696919500120405,0.0,0.0,0.0,,,,,,,,,,,,
2204882102,13061712205,0,1421345397,,,paving_stones,,,footway,,False,False,8.710320085284033,0.0,0.0,0.0,,,,,,,,,,,,
2204882102,13061712212,0,1421345397,,,paving_stones,,,footway,,False,True,7.667742380453404,0.0,0.0,0.0,,,,,,,,,,,,
2204882102,11630989552,0,1251240698,,2,asphalt,Populierenlaan,,tertiary,50,False,False,7.469377837417998,0.0,0.0,0.0,,,,,,,,,,,,
2204882102,191072897,0,"[257143225, 1421345399]",,2,asphalt,Populierenlaan,,tertiary,50,False,True,152.71731038773186,-0.006548046174078851,0.006548046174078851,-1.0,,,,,,,,good,,,,
2204882104,13061712204,0,1421345395,,,paving_stones,,,footway,,False,False,9.271291209789805,0.0,0.0,0.0,,,,,,,,,,,,
2204882104,13061712216,0,1421345395,,,paving_stones,,,footway,,False,True,11.582938164077682,0.0,0.0,0.0,,,,,,,,,,,,
2204882104,11630989553,0,32450569,,2,asphalt,Frans Kusterslaan,,residential,,False,False,7.887272349257483,0.0,0.0,0.0,,,,,,,,,,,,
2204882104,364828190,0,"[32450569, 1421345398]",,2,asphalt,Frans Kusterslaan,,residential,50,False,True,26.144249694776228,0.0,0.0,0.0,,,,,,,,,,,,
2204882105,10278952163,0,246294473,,1,asphalt,Steenweg,N78,primary,70,False,False,10.305797082429473,0.0,0.0,0.0,,,,,,,,,,,,
2204882105,2204882106,0,1421345396,,,paving_stones,,,footway,,False,False,6.157598943817189,0.0,0.0,0.0,,,,,,,,,,,,
2204882105,13061712232,0,1421345396,,,paving_stones,,,footway,,False,True,4.624322420229598,0.0,0.0,0.0,,,,,,,,,,,,
2204882105,11630989551,0,246294473,,1,asphalt,Steenweg,N78,primary,70,False,True,16.87921832851761,0.0,0.0,0.0,,,,,,,,,,,,
2204882106,13061712233,0,1421345396,,,paving_stones,,,footway,,False,False,6.0271065201257015,0.0,0.0,0.0,,,,,,,,,,,,
2204882106,2204882105,0,1421345396,,,paving_stones,,,footway,,False,True,6.157598943817189,0.0,0.0,0.0,,,,,,,,,,,,
2204882106,11630989553,0,1243070175,,2,asphalt,Steenweg,N78,primary,70,False,False,17.2873856118392,0.0,0.0,0.0,,,,,,,,,,,,
2204882106,13061707100,0,"[210415959, 1243070175]",,"['1', '2']",asphalt,Steenweg,N78,primary,70,False,True,123.83909755647687,0.0,0.0,0.0,,,,,,,,,,,,
2204882112,2204882116,0,246294473,,1,asphalt,Steenweg,N78,primary,70,False,False,10.074562785437978,0.0,0.0,0.0,,,,,,,,,,,,
2204882112,2204882115,0,210416013,,,,Toekomstlaan,,residential,,False,False,24.694276846037965,-0.08099042593834396,0.08099042593834396,-2.0,,,,,,,,,,,,
2204882112,3754830508,0,246294473,,1,asphalt,Steenweg,N78,primary,70,False,True,106.84373384059228,0.0,0.0,0.0,,,,,,,,,,,,
2204882115,112183153,0,210416000,,,,Toekomstlaan,,residential,,False,False,24.110444533309824,0.0829516020427121,0.0829516020427121,2.0,,,,,,,,,,,,
2204882115,2204882112,0,210416013,,,,Toekomstlaan,,residential,,False,True,24.69427684603797,0.08099042593834395,0.08099042593834395,2.0,,,,,,,,,,,,
2204882115,315882884,0,257141482,,,,Toekomstlaan,,residential,50,False,True,70.85679028505483,0.0,0.0,0.0,,,,,,,,,,,,
2204882116,112183153,0,246294473,,1,asphalt,Steenweg,N78,primary,70,False,False,17.351211801154303,0.0,0.0,0.0,,,,,,,,,,,,
2204882116,2204882112,0,246294473,,1,asphalt,Steenweg,N78,primary,70,False,True,10.074562785437978,0.0,0.0,0.0,,,,,,,,,,,,
2204882116,13061707052,0,1421345390,,,paving_stones,,,footway,,False,False,5.367234902229621,0.0,0.0,0.0,,,,,,,,,,,,
2204882116,2204882117,0,1421345390,,,paving_stones,,,footway,,False,True,6.526774502999449,0.0,0.0,0.0,,,,,,,,,,,,
2204882117,3754830507,0,210415959,,1,asphalt,Steenweg,N78,primary,70,False,False,118.38269704474727,0.0,0.0,0.0,,,,,,,,,,,,
2204882117,2204882116,0,1421345390,,,paving_stones,,,footway,,False,False,6.526774502999449,0.0,0.0,0.0,,,,,,,,,,,,
2204882117,13061707053,0,1421345390,,,paving_stones,,,footway,,False,True,6.398859662713529,0.0,0.0,0.0,,,,,,,,,,,,
2204882117,10724494198,0,210415959,,1,asphalt,Steenweg,N78,primary,70,False,True,102.16325427539043,-0.02936476545581863,0.02936476545581863,-3.0,,,,,,,,,,,,
2204882125,2724323974,0,210416030,,,concrete,Vliegstraat,,residential,50,False,True,84.46065089405897,0.023679665960763766,0.023679665960763766,2.0,,,,,,,,,,,,
2204882125,240889550,0,436343739,,,asphalt,Daalbroekstraat,,tertiary,50,False,False,130.93400251987367,0.015274871015238629,0.015274871015238629,2.0,,,,,,,,,,,,
2204882125,315883165,0,436343739,,,asphalt,Daalbroekstraat,,tertiary,50,False,True,44.66396493470883,0.0,0.0,0.0,,,,,,,,,,,,
2216214982,3785155169,0,275445644,yes,,concrete,Industrieweg,,unclassified,50,False,False,111.27275181734096,0.008986926122232902,0.008986926122232902,1.0,,,,,,,,intermediate,,,,
2216214982,31345735,0,"[275445644, 1464633110]",yes,,"['asphalt', 'concrete']",Industrieweg,,unclassified,50,False,True,139.33345282162995,0.04306216402805291,0.04306216402805291,6.0,,,,,,,,intermediate,,,,
2216214982,3785155160,0,375126587,,,,,,unclassified,,False,False,99.90735783136122,0.0,0.0,0.0,,,,,,,,,,,,
2216215530,30976865,0,266245126,,2,asphalt,Maaseikersteenweg,N766,secondary,50,False,False,7.884233159884445,0.0,0.0,0.0,,,,,,,,,,,,
2216215530,2216215552,0,266245126,,2,asphalt,Maaseikersteenweg,N766,secondary,50,False,True,40.29741478423261,0.0,0.0,0.0,,,,,,,,,,,,
2216215530,2216215553,0,"[1510488561, 1189224969, 1354164893]",,,"['paving_stones', 'asphalt']",Louis Pasteurstraat,,residential,30,False,False,50.96549821451195,0.0,0.0,0.0,,,,,,,,,,,,
2216215552,12531587831,0,4784888,yes,2,asphalt,Maaseikersteenweg,N766,secondary,70,False,True,238.39695420740253,0.0,0.0,0.0,,,,,,,,,,,,
2216215552,2216215553,0,211638236,,,asphalt,Louis Pasteurstraat,,residential,30,False,True,29.84518459557835,0.0,0.0,0.0,,,,,,,,,,,,
2216215552,2216215530,0,266245126,,2,asphalt,Maaseikersteenweg,N766,secondary,50,False,False,40.2974147842326,0.0,0.0,0.0,,,,,,,,,,,,
2216215553,2216215552,0,211638236,,,asphalt,Louis Pasteurstraat,,residential,30,False,False,29.84518459557835,0.0,0.0,0.0,,,,,,,,,,,,
2216215553,9857625502,0,211639975,,,asphalt,Louis Pasteurstraat,,residential,30,False,False,63.065485999337525,0.031713067271391664,0.031713067271391664,2.0,,,,,,,,,,,,
2216215553,2216215530,0,"[1510488561, 1354164893, 1189224969]",,,"['paving_stones', 'asphalt']",Louis Pasteurstraat,,residential,30,False,True,50.96549821451194,0.0,0.0,0.0,,,,,,,,,,,,
2216215592,30985292,0,211638235,,,asphalt,Kromme Weg,,residential,,False,True,156.2339187319935,0.0,0.0,0.0,,,,,,,,,,,,
2216215592,2216215592,0,211638235,,,asphalt,Kromme Weg,,residential,,False,False,114.17153021538087,0.0,0.0,0.0,,,,,,,,,,,,
2216215592,2216215592,1,211638235,,,asphalt,Kromme Weg,,residential,,False,True,114.17153021538088,0.0,0.0,0.0,,,,,,,,,,,,
2216215626,30985266,0,4821314,,,asphalt,A. Nobelstraat,,residential,,False,False,74.05272133347023,0.0,0.0,0.0,,,,,,,,,,,,
2216215626,30985256,0,4821314,,,asphalt,A. Nobelstraat,,residential,,False,True,139.9106017109366,0.0,0.0,0.0,,,,,,,,,,,,
2216215626,13355215213,0,1456222545,yes,,paving_stones,,,path,,False,False,126.65626405706514,0.0,0.0,0.0,,,,,,,,,,,,
2216215626,3785155281,0,1456222545,yes,,paving_stones,,,path,,False,True,81.74024201061152,0.0,0.0,0.0,,,,,,,,,,,,
2216259000,30976287,0,4841098,yes,,asphalt,Sapstraat,,residential,,False,True,33.1525542606502,0.0,0.0,0.0,,no,,,,,,,,,,
2216259000,11349642755,0,211644826,yes,,asphalt,Maasdijk,,residential,30,False,False,102.58128870197662,0.0,0.0,0.0,,no,,,,,,,,,,
2216259000,30975745,0,211644826,yes,,asphalt,Maasdijk,,residential,30,False,True,312.48433426117003,-0.012800641700831172,0.012800641700831172,-4.0,,no,,,,,,,,,,
2216259074,11349642755,0,211644826,yes,,asphalt,Maasdijk,,residential,30,False,True,31.112193646793635,0.0,0.0,0.0,,no,,,,,,,,,,
2216259074,12292463193,0,211644826,yes,,asphalt,Maasdijk,,residential,30,False,False,364.07753075882516,-0.0054933354327896,0.0054933354327896,-2.0,,no,,,,,,,,,,
2216259074,12292463186,0,1328638265,,,dirt,,,path,,False,False,16.902282762654956,0.0,0.0,0.0,,,,,,,,,,,,
2216327978,258891655,0,23885148,,,,Europark,,unclassified,50,False,False,781.6619800792346,-0.0063966268379756245,0.0063966268379756245,-5.0,,,,,,,,,,,,
2216327978,258891525,0,23885148,,,,Europark,,unclassified,50,False,True,188.2118590617164,-0.01593948444564416,0.01593948444564416,-3.0,,,,,,,,,,,,
2216327978,3785155159,0,375126548,,,,Europark,,unclassified,50,False,False,341.4674607867904,-0.005857073454061218,0.005857073454061218,-2.0,,,,,,,,,,,,
2216509436,2600652533,0,254267799,,,ground,Aan 't Engels Huis,,path,,False,False,108.38802768307471,-0.01845222247099076,0.01845222247099076,-2.0,,,,,,,,very_bad,,,,
2216509436,258895674,0,"[287048201, 23885533, 815548375]",,,asphalt,Kounterstraat,,unclassified,,False,True,480.42131986012134,0.006244518875376877,0.006244518875376877,3.0,,,,,,,,"['good', 'excellent']",,,,
2216509436,7616718391,0,"[815548378, 642928883]",yes,,asphalt,Kounterstraat,,unclassified,30,False,True,228.50004685170086,-0.013129100152644757,0.013129100152644757,-3.0,,,destination,,,,,excellent,,,,
2216509659,2600593131,0,254267798,,,ground,,,track,,False,False,181.4372408437336,-0.005511547658847335,0.005511547658847335,-1.0,,,,,,,,,,,,
2216510362,297168751,0,8519186,,,,Spoorwegstraat,,residential,,False,False,86.04189662250465,0.0,0.0,0.0,,,,,,,,,,,,
2216510362,36948730,0,8519186,,,,Spoorwegstraat,,residential,,False,True,62.740004947082625,0.01593879377031352,0.01593879377031352,1.0,,,,,,,,,,,,
2216510362,12536297224,0,"[1354647544, 409151848]",,,,Brouwerij Vanaubelstraat,,service,,False,False,141.00632397947606,0.007091880504207409,0.007091880504207409,1.0,,,,,,,,,,,,
2218204057,2218204066,0,211882111,,1,,Ladderstraat,,residential,,False,False,18.061732953854438,0.0,0.0,0.0,,,,,,,,,,,,
2218204057,2218204061,0,211882112,,1,,Ladderstraat,,residential,,False,True,17.184473851130107,0.0,0.0,0.0,,,,,,,,,,,,
2218204057,365275817,0,372086691,,,asphalt,Ladderstraat,,residential,50,False,True,223.4977208414094,-0.00447431855785941,0.00447431855785941,-1.0,,,,,,,,excellent,,,,
2218204061,2218204066,0,1421358764,,,paving_stones,,,footway,,False,False,9.260386439945202,0.0,0.0,0.0,,,,,,,,,,,,
2218204061,3756218288,0,1421358764,,,paving_stones,,,footway,,False,True,4.459759788441626,0.0,0.0,0.0,,,,,,,,,,,,
2218204061,2218204057,0,211882112,,1,,Ladderstraat,,residential,,False,False,17.184473851130107,0.0,0.0,0.0,,,,,,,,,,,,
2218204061,365275801,0,211882112,,1,,Ladderstraat,,residential,,False,True,14.46504234558063,0.0,0.0,0.0,,,,,,,,,,,,
2218204066,3756218297,0,1421358764,,,paving_stones,,,footway,,False,False,5.276440776113532,0.0,0.0,0.0,,,,,,,,,,,,
2218204066,2218204061,0,1421358764,,,paving_stones,,,footway,,False,True,9.260386439945202,0.0,0.0,0.0,,,,,,,,,,,,
2218204066,2218204067,0,211882111,,1,,Ladderstraat,,residential,,False,False,13.905891612243874,0.0,0.0,0.0,,,,,,,,,,,,
2218204066,2218204057,0,211882111,,1,,Ladderstraat,,residential,,False,True,18.061732953854438,0.0,0.0,0.0,,,,,,,,,,,,
2218204067,2204882065,0,211882111,,1,,Ladderstraat,,residential,,False,False,16.14682538297644,0.0,0.0,0.0,,,,,,,,,,,,
2218204067,365275801,0,1421358762,,2,asphalt,Staatsbaan,N78,primary,50,False,True,11.123353846064564,0.0,0.0,0.0,,,,,,,,,,,,
2218204067,2218204066,0,211882111,,1,,Ladderstraat,,residential,,False,True,13.905891612243876,0.0,0.0,0.0,,,,,,,,,,,,
2218204067,3756218303,0,1421358762,,2,asphalt,Staatsbaan,N78,primary,50,False,False,16.030066748815692,0.0,0.0,0.0,,,,,,,,,,,,
2218316852,325708067,0,246417925,,2,asphalt,Koning Albertlaan,N78a,tertiary,50,False,False,37.350748316186824,0.0,0.0,0.0,,,,,,,,,,,,
2218316852,258898770,0,246417925,,2,asphalt,Koning Albertlaan,N78a,tertiary,50,False,True,111.2462402337666,0.0,0.0,0.0,,,,,,,,,,,,
2218316852,3757868148,0,372239427,,,,,,service,10,False,False,120.03991123268632,0.008330562641466737,0.008330562641466737,1.0,,,,,,,,,,,,
2218316885,12531584221,0,48863602,,,asphalt,Rode Kruisstraat,,residential,50,False,False,124.19830605503381,0.02415491881725555,0.02415491881725555,3.0,,,,,,,,,,,,
2218316885,6154111733,0,"[384910792, 48863602, 384910799]",,,"['asphalt', 'dirt']",Rode Kruisstraat,,"['residential', 'path']",50,False,"[False, True]",194.0673567154415,0.0,0.0,0.0,,,,,,,,,,,,
2218316885,12531584219,0,1354166216,,,,,,service,,False,False,31.563086793486832,0.0,0.0,0.0,,,,,,,,,,,,
2218316978,620000674,0,8519144,,,paved,Reistraat,,residential,50,False,True,168.0022898195503,0.0059522998232589015,0.0059522998232589015,1.0,,,,,,,,,,,,
2218316978,2204882046,0,243614274,,,paved,Reistraat,,residential,,False,True,22.740081274449373,0.0,0.0,0.0,,,,,,,,,,,,
2218316978,2204882044,0,243614275,,,paved,Reistraat,,residential,,False,False,26.580833884283685,0.0,0.0,0.0,,,,,,,,,,,,
2218317321,2218317352,0,211896620,,,,Verbindingslaan,,residential,50,False,True,12.139138062557436,0.0,0.0,0.0,,,,,,,,,,,,
2218317321,30642917,0,1421358748,,3,asphalt,Staatsbaan,N78,primary,70,False,False,14.113354506827923,0.0,0.0,0.0,,,,,,,,,,,,
2218317321,2218317341,0,211896615,,,,Delstraat,,residential,50,False,False,14.95101080185874,0.0,0.0,0.0,,,,,,,,,,,,
2218317321,3756217204,0,1421367982,,3,asphalt,Tournebride,N78,primary,70,False,True,15.578245775797946,0.0,0.0,0.0,,,,,,,,,,,,
2218317341,2218317367,0,1421367983,,,paving_stones,,,footway,,False,False,10.197322273665598,0.0,0.0,0.0,,,,,,,,,,,,
2218317341,13061909261,0,1421367983,,,paving_stones,,,footway,,False,True,7.950404443813316,0.0,0.0,0.0,,,,,,,,,,,,
2218317341,191072795,0,211896615,,,,Delstraat,,residential,50,False,False,29.839225059224432,0.0,0.0,0.0,,,,,,,,,,,,
2218317341,2218317321,0,211896615,,,,Delstraat,,residential,50,False,True,14.95101080185874,0.0,0.0,0.0,,,,,,,,,,,,
2218317352,2218317321,0,211896620,,,,Verbindingslaan,,residential,50,False,False,12.139138062557436,0.0,0.0,0.0,,,,,,,,,,,,
2218317352,2218317404,0,1421358749,,3,asphalt,Staatsbaan,N78,primary,70,False,True,14.039486174395757,0.0,0.0,0.0,,,,,,,,,,,,
2218317352,2218317371,0,211896620,,,,Verbindingslaan,,residential,50,False,True,15.282830793363315,0.0,0.0,0.0,,,,,,,,,,,,
2218317352,3756217207,0,429422942,,2,asphalt,Tournebride,N78,primary,70,False,False,16.423717815975536,0.0,0.0,0.0,,,,,,,,,,,,
2218317367,3756217223,0,1421367983,,,paving_stones,,,footway,,False,False,7.290429455761306,0.0,0.0,0.0,,,,,,,,,,,,
2218317367,2218317341,0,1421367983,,,paving_stones,,,footway,,False,True,10.197322273665598,0.0,0.0,0.0,,,,,,,,,,,,
2218317367,30642917,0,48938369,,,,Delstraat,,residential,50,False,False,14.30970516052692,0.0,0.0,0.0,,,,,,,,,,,,
2218317367,191072795,0,48938369,,,,Delstraat,,residential,50,False,True,25.482739870338317,0.0,0.0,0.0,,,,,,,,,,,,
2218317371,13061909264,0,1421367985,,,paving_stones,,,footway,,False,False,7.933939415737318,0.0,0.0,0.0,,,,,,,,,,,,
2218317371,2218317407,0,1421367985,,,paving_stones,,,footway,,False,True,10.10377272380862,0.0,0.0,0.0,,,,,,,,,,,,
2218317371,2218317352,0,211896620,,,,Verbindingslaan,,residential,50,False,False,15.282830793363317,0.0,0.0,0.0,,,,,,,,,,,,
2218317371,620000756,0,211896620,,,,Verbindingslaan,,residential,50,False,True,28.162344492059045,0.17754203672247007,0.17754203672247007,5.0,,,,,,,,,,,,
2218317404,30642917,0,211896617,,,,Verbindingslaan,,residential,50,False,True,12.498783806879992,0.0,0.0,0.0,,,,,,,,,,,,
2218317404,2218317352,0,1421358749,,3,asphalt,Staatsbaan,N78,primary,70,False,False,14.039486174395757,0.0,0.0,0.0,,,,,,,,,,,,
2218317404,2218317407,0,211896617,,,,Verbindingslaan,,residential,50,False,False,14.66853944631902,0.0,0.0,0.0,,,,,,,,,,,,
2218317404,3756218235,0,1421358750,,3,asphalt,Staatsbaan,N78,primary,70,False,True,16.851487547936898,0.0,0.0,0.0,,,,,,,,,,,,
2218317407,620000756,0,211896617,,,,Verbindingslaan,,residential,50,False,False,28.56194709091902,0.17505809334650366,0.17505809334650366,5.0,,,,,,,,,,,,
2218317407,2218317371,0,1421367985,,,paving_stones,,,footway,,False,False,10.10377272380862,0.0,0.0,0.0,,,,,,,,,,,,
2218317407,13061909265,0,1421367985,,,paving_stones,,,footway,,False,True,7.3014700149101515,0.0,0.0,0.0,,,,,,,,,,,,
2218317407,2218317404,0,211896617,,,,Verbindingslaan,,residential,50,False,True,14.66853944631902,0.0,0.0,0.0,,,,,,,,,,,,
2218604155,2218604211,0,211934919,,,,Biesenhof,,residential,50,False,True,42.66434474192458,0.0,0.0,0.0,,,,,,,,,,,,
2218604211,2218604213,0,211934919,,,,Biesenhof,,residential,50,False,True,82.73940554394203,0.0,0.0,0.0,,,,,,,,,,,,
2218604211,2218604376,0,211934920,,,,Biesenhof,,residential,50,False,True,62.66414611817764,0.015958088667068257,0.015958088667068257,1.0,,,,,,,,,,,,
2218604211,2218604155,0,211934919,,,,Biesenhof,,residential,50,False,False,42.66434474192458,0.0,0.0,0.0,,,,,,,,,,,,
2218604213,2218604211,0,211934919,,,,Biesenhof,,residential,50,False,False,82.73940554394203,0.0,0.0,0.0,,,,,,,,,,,,
2218604376,315882114,0,28729975,,,,Kampstraat,,residential,50,False,True,19.50373891563566,0.0,0.0,0.0,,,,,,,,,,,,
2218604376,2218604211,0,211934920,,,,Biesenhof,,residential,50,False,False,62.66414611817764,-0.015958088667068257,0.015958088667068257,-1.0,,,,,,,,,,,,
2218604376,315882128,0,28729975,,,,Kampstraat,,residential,50,False,False,168.2827641122538,0.0,0.0,0.0,,,,,,,,,,,,
2218604697,315885898,0,28730296,,,asphalt,Eekhoornlaan,,residential,30,False,True,104.14792272074767,0.0,0.0,0.0,,,,,,,,,,,,
2218604697,315885905,0,223471897,,,asphalt,Eekhoornlaan,,residential,30,False,False,324.92360535799753,0.024621172078851214,0.024621172078851214,8.0,,,,,,,,,,,,
2218604697,2323734317,0,223471897,,,asphalt,Eekhoornlaan,,residential,30,False,True,22.33660972651338,0.0,0.0,0.0,,,,,,,,,,,,
2218605018,4760790934,0,483321447,,,,,,footway,,False,False,15.137340982720836,0.0,0.0,0.0,,,,,,,,,,,,
