osmid,y,x,street_count,elevation,highway,ref
41953495,50.8335427,5.6558661,3,76.0,,
41953498,50.8334515,5.6795892,3,55.0,,
41953531,50.833429,5.7330857,3,65.0,,
41953542,50.8334601,5.7051368,3,48.0,,
41953543,50.8334498,5.7244507,3,57.0,,
41953553,50.8334162,5.7029653,1,50.0,,
41953579,50.8334777,5.6529632,3,80.0,,
41953582,50.83348,5.7191536,3,47.0,,
41953626,50.8335313,5.7130779,4,53.0,,
41953627,50.8335549,5.7229379,3,57.0,,
41953633,50.83355,5.70332,3,50.0,,
41953636,50.83355,5.70468,3,48.0,,
41953641,50.8335715,5.7263566,3,58.0,,
41953649,50.833579,5.7262581,3,58.0,,
41953696,50.83365,5.73099,3,66.0,,
41953717,50.8336883,5.7231034,3,57.0,,
41953768,50.8337389,5.7317147,3,65.0,,
41953773,50.83373,5.7254759,3,58.0,,
41953785,50.8337497,5.7253393,3,58.0,,
41953797,50.8337452,5.6536284,3,80.0,,
41953860,50.8338725,5.6500492,4,81.0,,
41953869,50.8338034,5.6806065,1,55.0,,
41953904,50.83387,5.72895,3,62.0,,
41953923,50.8338885,5.7206094,3,47.0,,
41953931,50.8338773,5.7233582,3,57.0,,
41953988,50.8338872,5.7075627,4,48.0,,
41953989,50.83391,5.71986,3,47.0,,
41953993,50.833913,5.7222088,3,52.0,,
41954010,50.8339239,5.7190857,3,47.0,,
41954026,50.8339257,5.6501825,4,81.0,crossing,
41954031,50.8340335,5.6523888,4,80.0,,
41954075,50.8340223,5.6542046,3,76.0,,
41954077,50.8340285,5.6800183,3,55.0,,
41954084,50.8340363,5.7157048,4,57.0,,
41954086,50.8340123,5.7175007,3,50.0,,
41954094,50.8340581,5.7045203,3,48.0,,
41954100,50.834069,5.7130691,4,53.0,,
41954119,50.8341111,5.6532695,3,80.0,,
41954181,50.8342068,5.6544793,3,76.0,,
41954208,50.8342326,5.7036602,3,50.0,,
41954217,50.834221,5.723904,3,57.0,,
41954253,50.83428,5.70356,3,50.0,,
41954256,50.8342793,5.7250678,3,58.0,,
41954344,50.8343455,5.7059726,3,48.0,,
41954356,50.8343597,5.6528209,4,80.0,,
41954359,50.8343734,5.7075146,4,48.0,,
41954364,50.8343782,5.7032985,1,50.0,,
41954372,50.8345032,5.694391,3,51.0,,
41954396,50.8343545,5.6810052,1,55.0,,
41954455,50.8344085,5.7130341,3,53.0,,
41954501,50.8345437,5.7047742,3,48.0,,
41954507,50.8345142,5.6877346,3,68.0,,
41954512,50.8345134,5.7230005,3,57.0,,
41954519,50.8344991,5.7248972,3,57.0,,
41954566,50.83453,5.66149,3,66.0,,
41954572,50.83453,5.71129,3,48.0,,
41954596,50.8346037,5.7230656,3,57.0,,
41954710,50.8346173,5.6551879,3,76.0,,
41954719,50.8347183,5.7257096,3,58.0,,
41954767,50.8346588,5.6524902,3,80.0,,
41954805,50.8347678,5.7052984,4,48.0,,
41954809,50.8346762,5.655393,3,76.0,,
41954815,50.83479,5.6709185,3,53.0,crossing,
41954819,50.8347368,5.7037818,3,50.0,,
41954839,50.8347218,5.7039454,3,50.0,,
41954859,50.8347024,5.659145,3,70.0,,
41954883,50.83478,5.71217,3,48.0,,
41954907,50.8348102,5.7257171,1,58.0,,
41954944,50.8348532,5.7033464,1,50.0,,
41954955,50.8348526,5.6813603,1,79.0,,
41954957,50.834897,5.7233934,3,57.0,,
41954971,50.8349012,5.7074189,3,48.0,,
41954999,50.8349256,5.7068907,3,48.0,,
41955008,50.834919,5.7228365,1,52.0,,
41955018,50.8348561,5.6538423,3,80.0,,
41955025,50.83494,5.66276,3,67.0,,
41955031,50.8348964,5.6549338,3,76.0,,
41955041,50.8350608,5.6940203,3,51.0,,
41955050,50.8349924,5.6527264,4,80.0,,
41955063,50.8349474,5.7214594,3,52.0,,
41955095,50.8350151,5.680858,3,55.0,,
41955099,50.8350402,5.6942935,4,51.0,crossing,
41955109,50.8350738,5.6617556,1,66.0,turning_circle,
41955167,50.8352087,5.7249323,3,57.0,,
41955172,50.8351261,5.6589425,3,70.0,,
41955180,50.8351408,5.6768657,3,52.0,,
41955188,50.835148,5.6943222,3,51.0,,
41955193,50.8351733,5.694046,4,51.0,,
41955213,50.8351915,5.7279863,3,62.0,,
41955242,50.83521,5.69366,4,56.0,,
41955245,50.8352183,5.7047975,3,48.0,,
41955286,50.8352756,5.6534171,3,80.0,,
41955287,50.8352514,5.6609039,3,66.0,,
41955290,50.8352437,5.7205439,3,47.0,,
41955298,50.8352963,5.7041852,3,48.0,,
41955301,50.8352807,5.7204182,3,47.0,,
41955354,50.8353145,5.6945456,4,51.0,,
41955362,50.835321,5.652417,3,80.0,,
41955364,50.8353017,5.6625418,4,67.0,,
41955389,50.8353352,5.6943706,3,51.0,,
41955395,50.8353257,5.7109651,3,48.0,,
41955408,50.8352758,5.7282113,3,62.0,,
41955414,50.8353869,5.7264763,4,58.0,,
41955417,50.8353667,5.6618991,4,66.0,,
41955470,50.8354449,5.7198797,1,50.0,,
41955487,50.8354562,5.6581846,3,77.0,,
41955548,50.8355276,5.6540372,4,74.0,,
41955550,50.8355293,5.6587978,3,78.0,,
41955566,50.8355294,5.6529936,3,74.0,,
41955575,50.8355335,5.6627624,3,74.0,,
41955591,50.8355508,5.659322,3,78.0,,
41955593,50.83557,5.72591,1,57.0,,
41955605,50.8355813,5.6726374,5,59.0,,
41955608,50.8356107,5.7241214,3,54.0,,
41955645,50.8355987,5.70687,4,49.0,,
41955649,50.8356159,5.6660844,3,68.0,,
41955664,50.8358609,5.7049837,3,49.0,,
41955685,50.8354927,5.7119294,3,48.0,,
41955689,50.8356785,5.7331284,3,60.0,,
41955749,50.8356828,5.6902792,3,59.0,,
41955752,50.8357381,5.7329678,3,60.0,,
41955759,50.8357382,5.7130738,4,52.0,,
41955846,50.8357718,5.6878216,3,64.0,,
41955848,50.8357637,5.6889198,3,64.0,,
41955855,50.8357576,5.6909218,3,59.0,,
41955989,50.8358113,5.6581938,4,77.0,,
41956010,50.8358497,5.6634963,3,74.0,,
41956022,50.8359782,5.65064,1,74.0,,
41956072,50.8359226,5.661158,4,78.0,,
41956166,50.8360205,5.7354062,3,60.0,,
41956182,50.8360463,5.7295399,1,60.0,,
41956199,50.8360249,5.6582469,3,77.0,,
41956208,50.8360542,5.7286386,3,59.0,,
41956219,50.8360259,5.710647,3,48.0,,
41956299,50.8361632,5.7239331,3,54.0,,
41956308,50.8362545,5.6819138,3,60.0,,
41956315,50.8360747,5.6731355,3,53.0,,
41956371,50.8362385,5.6603695,3,78.0,,
41956426,50.8362158,5.7300398,3,60.0,,
41956441,50.8362458,5.706837,4,49.0,,
41956442,50.8362568,5.7235404,1,54.0,,
41956444,50.8362193,5.659629,3,78.0,,
41956450,50.8361966,5.7117194,3,48.0,,
41956477,50.8362591,5.7079778,3,49.0,,
41956481,50.8362715,5.7130926,4,52.0,,
41956482,50.8362912,5.7175211,3,53.0,,
41956499,50.8363256,5.7334486,4,60.0,,
41956527,50.8362967,5.7049504,3,49.0,,
41956537,50.8363373,5.7052661,4,49.0,,
41956557,50.8363518,5.7332662,4,60.0,,
41956561,50.8363627,5.7083814,3,49.0,,
41956637,50.8363904,5.7106533,4,48.0,,
41956661,50.8365117,5.6774366,3,51.0,,
41956664,50.8364728,5.7224203,3,48.0,,
41956680,50.8364875,5.7323557,3,60.0,,
41956691,50.836513,5.7244613,3,54.0,,
41956762,50.836442,5.6820918,3,60.0,,
41956800,50.8365071,5.6817308,3,60.0,,
41956801,50.8365726,5.7048443,5,49.0,,
41956821,50.836581,5.7052854,3,49.0,,
41956843,50.8366124,5.7315036,3,60.0,,
41956851,50.8366209,5.7356462,3,63.0,,
41956863,50.836613,5.7068155,3,49.0,,
41956883,50.8366829,5.6476292,3,76.0,,
41956893,50.8367061,5.7273801,3,59.0,,
41956929,50.8367436,5.6619562,4,78.0,crossing,
41956952,50.836746,5.6570924,3,77.0,,
41956957,50.8369069,5.7117727,1,48.0,,
41956960,50.83679,5.72119,4,48.0,,
41956967,50.8367863,5.6875697,3,64.0,,
41956973,50.8367936,5.7302774,3,60.0,,
41957004,50.8367998,5.6620583,3,78.0,,
41957035,50.8368243,5.6880635,3,64.0,,
41957051,50.8368986,5.7207927,3,50.0,,
41957052,50.8369018,5.660589,3,78.0,,
41957054,50.8369262,5.7260646,3,57.0,,
41957120,50.8369188,5.7336756,3,60.0,,
41957155,50.8369388,5.6564012,3,77.0,,
41957161,50.8369488,5.6904419,3,59.0,,
41957176,50.8370092,5.7259397,3,57.0,,
41957185,50.8369837,5.6625624,3,74.0,,
41957205,50.837017,5.7262,3,57.0,,
41957271,50.8370064,5.6507785,3,74.0,,
41957273,50.8369906,5.6642295,3,74.0,,
41957344,50.8370486,5.6469858,3,76.0,,
41957354,50.8370667,5.7245166,3,54.0,,
41957446,50.8370478,5.6554925,3,75.0,,
41957450,50.8370905,5.7260761,3,57.0,,
41957515,50.8371236,5.7316911,3,60.0,,
41957518,50.8371573,5.6518486,4,74.0,,
41957544,50.8371425,5.6887371,3,64.0,,
41957564,50.8371844,5.7197877,3,50.0,,
41957574,50.837158,5.6860537,3,70.0,,
41957612,50.8372021,5.6546616,3,75.0,,
41957617,50.8372087,5.6919701,4,54.0,,
41957621,50.8372513,5.6718364,3,59.0,,
41957630,50.8372449,5.735877,3,63.0,,
41957642,50.8372524,5.6476783,3,76.0,,
41957644,50.8375429,5.6577954,1,79.0,,
41957654,50.837287,5.7095387,3,49.0,,
41957665,50.8372516,5.6614005,3,78.0,,
41957669,50.8372666,5.6639395,3,74.0,,
41957752,50.8373182,5.7304674,3,60.0,,
41957757,50.837309,5.6613095,3,78.0,,
41957758,50.8372752,5.6695427,3,62.0,,
41957759,50.8372935,5.6655649,3,68.0,,
41957768,50.8373369,5.7063141,3,49.0,,
41957777,50.8372924,5.7067826,4,49.0,,
41957778,50.8373609,5.7173839,3,53.0,,
41957790,50.8373605,5.7163145,3,56.0,,
41957796,50.8374093,5.703229,5,47.0,,
41957810,50.8374258,5.7228657,3,48.0,,
41957856,50.83742,5.65023,4,74.0,,
41957862,50.8373873,5.7018261,3,45.0,,
41957871,50.8374072,5.703412,4,47.0,,
41957897,50.8374602,5.6532458,3,74.0,,
41957899,50.8374376,5.6647929,3,68.0,,
41957904,50.8374218,5.7044285,3,49.0,,
41957907,50.8374314,5.7048864,3,49.0,,
41957938,50.8374887,5.6462798,3,76.0,,
41957999,50.837548,5.6487106,3,79.0,,
41958004,50.8375215,5.7150749,3,49.0,,
41958011,50.8374589,5.6717791,3,59.0,,
41958018,50.8375255,5.7339068,3,61.0,,
41958029,50.8375058,5.6947718,3,52.0,,
41958031,50.8375303,5.6959508,3,47.0,,
41958041,50.8375582,5.7226397,3,47.0,,
41958053,50.837543,5.7198715,3,49.0,,
41958066,50.8375224,5.6942801,4,52.0,,
41958079,50.8375597,5.665316,3,87.0,,
41958084,50.8364509,5.7182816,1,53.0,,
41958163,50.8376273,5.7048824,3,51.0,,
41958164,50.8370585,5.7184274,1,53.0,,
41958240,50.8376585,5.6621098,3,84.0,,
41958242,50.8376309,5.70498,3,51.0,,
41958272,50.8377278,5.7214593,4,47.0,,
41958302,50.8377009,5.6550592,3,75.0,,
41958339,50.8377924,5.6896417,3,57.0,,
41958346,50.8377657,5.648549,3,79.0,,
41958361,50.8377496,5.6836184,3,53.0,,
41958377,50.8377484,5.687124,3,56.0,,
41958427,50.8377984,5.6865359,3,56.0,,
41958429,50.8377528,5.6916635,3,57.0,,
41958434,50.83782,5.64966,3,79.0,,
41958446,50.837834,5.7360922,3,61.0,,
41958458,50.83784,5.65642,3,79.0,,
41958475,50.8378926,5.7262759,3,57.0,,
41958480,50.837832,5.6667137,3,83.0,,
41958484,50.8378185,5.6722665,3,62.0,,
41958590,50.8378914,5.6466485,3,79.0,,
41958598,50.83792,5.6517,4,80.0,,
41958599,50.8378893,5.6718819,3,62.0,,
41958604,50.8379064,5.7091203,3,53.0,,
41958605,50.8379055,5.6714373,3,62.0,,
41958659,50.8380323,5.6571482,3,79.0,,
41958661,50.8380302,5.7221327,3,47.0,,
41958663,50.83802,5.69523,3,52.0,,
41958669,50.83803,5.72323,4,50.0,,
41958685,50.83806,5.69497,3,52.0,,
41958716,50.83809,5.65569,3,75.0,,
41958721,50.8380672,5.6664547,3,87.0,,
41958725,50.8383177,5.6867515,3,56.0,,
41958729,50.8381,5.704865,3,51.0,,
41958771,50.8381279,5.7341245,3,61.0,,
41958779,50.8380908,5.6808467,3,51.0,,
41958782,50.8381005,5.6891487,3,57.0,,
41958793,50.8381169,5.6941434,3,52.0,,
41958802,50.83814,5.7231,3,50.0,,
41958817,50.8381509,5.6896619,3,57.0,,
41958838,50.8381934,5.64896,3,79.0,,
41958845,50.8381936,5.6509937,3,80.0,,
41958890,50.8381868,5.6537899,4,77.0,,
41958896,50.83823,5.72499,3,50.0,,
41958897,50.8382451,5.7316408,4,59.0,,
41958907,50.8382536,5.7325489,4,59.0,,
41958923,50.8382325,5.6643305,3,84.0,,
41958928,50.8382634,5.7334593,4,61.0,,
41958930,50.8382702,5.7339261,3,61.0,,
41958944,50.8382227,5.7136521,4,52.0,,
41958956,50.8382727,5.7341648,3,61.0,,
41958958,50.8382748,5.7345245,3,61.0,,
41958960,50.8382726,5.7362563,3,61.0,,
41958974,50.8382883,5.73592,3,61.0,,
41958995,50.838304,5.7305518,4,58.0,,
41959035,50.838235,5.7145224,3,52.0,,
41959046,50.8383027,5.6845616,3,53.0,,
41959057,50.8383417,5.6470798,4,79.0,,
41959063,50.838379,5.7237316,3,50.0,,
41959073,50.8383496,5.6550096,3,75.0,,
41959084,50.8382961,5.7091048,3,53.0,,
41959092,50.8384312,5.6568676,3,79.0,,
41959094,50.8383891,5.6611027,4,84.0,crossing,
41959096,50.8383229,5.6787858,3,53.0,,
41959147,50.8384052,5.7153601,3,49.0,,
41959167,50.8384377,5.6641719,4,84.0,,
41959176,50.838423,5.7145336,3,52.0,,
41959182,50.83847,5.65028,3,80.0,,
41959184,50.8385204,5.6521942,3,77.0,,
41959187,50.838451,5.6898687,3,57.0,,
41959191,50.8384769,5.7301095,3,58.0,,
41959247,50.8385235,5.6669847,3,83.0,,
41959249,50.83851,5.68265,3,55.0,,
41959257,50.8385208,5.7304552,3,58.0,,
41959278,50.8385564,5.6465027,4,79.0,,
41959293,50.83856,5.68292,3,55.0,,
41959299,50.83857,5.72389,4,50.0,,
41959309,50.8385819,5.7345231,3,61.0,,
41959310,50.8386545,5.6954305,3,52.0,,
41959357,50.8386231,5.6542929,3,75.0,,
41959361,50.8386135,5.7359096,3,61.0,,
41959364,50.8386321,5.6493799,3,79.0,,
41959365,50.83863,5.72366,3,50.0,,
41959401,50.8386358,5.6717571,3,62.0,,
41959407,50.8387409,5.6505278,3,80.0,,
41959410,50.838694,5.6524335,3,77.0,,
41959466,50.8387729,5.6940678,3,52.0,,
41959468,50.83871,5.7282,4,61.0,,
41959480,50.8387128,5.6911993,4,57.0,,
41959489,50.83875,5.65737,3,79.0,,
41959506,50.8387973,5.6869251,5,56.0,,
41959509,50.8387782,5.6475091,3,79.0,,
41959527,50.8387442,5.72249,3,47.0,,
41959531,50.838662,5.6785374,3,53.0,,
41959532,50.83879,5.7068,3,50.0,,
41959602,50.8387903,5.6605497,3,84.0,,
41959606,50.8388418,5.6746989,3,59.0,,
41959607,50.8388839,5.721097,3,47.0,,
41959614,50.8388478,5.6837656,4,53.0,,
41959615,50.8388759,5.6536072,4,77.0,,
41959616,50.8385661,5.664576,3,84.0,,
41959619,50.8388376,5.6672816,3,83.0,,
41959620,50.8388543,5.6919891,3,53.0,,
41959628,50.8388949,5.6637681,3,84.0,,
41959653,50.8389692,5.678622,3,53.0,,
41959678,50.83897,5.72685,3,57.0,,
41959745,50.8390531,5.7162058,3,49.0,,
41959767,50.8390801,5.6602997,3,82.0,,
41959782,50.8390858,5.7145663,4,52.0,,
41959807,50.8391182,5.7242998,3,50.0,,
41959808,50.83912,5.673,1,59.0,turning_circle,
41959811,50.839108,5.7227555,3,47.0,,
41959821,50.8390966,5.7132902,4,52.0,,
41959822,50.839119,5.7225085,3,47.0,,
41959839,50.8391515,5.6528628,3,77.0,,
41959841,50.8391506,5.7344995,3,61.0,,
41959865,50.8391758,5.7358915,3,61.0,,
41959877,50.83919,5.72408,3,50.0,,
41959905,50.8391763,5.7201055,3,49.0,,
41959907,50.8391634,5.7213673,3,47.0,,
41959943,50.8391946,5.6479026,3,79.0,,
41959945,50.8392282,5.6600826,3,82.0,,
41959953,50.8392069,5.683237,3,55.0,,
41959960,50.83923,5.68481,3,53.0,,
41959969,50.83925,5.65714,3,79.0,,
41959971,50.8392643,5.6646942,3,87.0,,
41959972,50.8392365,5.6739125,4,59.0,,
41959991,50.8392694,5.652982,3,77.0,,
41960020,50.8392947,5.65133,3,80.0,,
41960023,50.8392599,5.6634067,4,84.0,,
41960133,50.8393947,5.6872616,3,56.0,,
41960149,50.8393792,5.6801308,3,51.0,,
41960157,50.8394244,5.7161519,3,49.0,,
41960212,50.8394892,5.6861933,3,56.0,,
41960222,50.8394141,5.6679757,3,83.0,,
41960251,50.8394936,5.6560959,3,75.0,,
41960320,50.8395553,5.6727013,3,62.0,,
41960323,50.8395277,5.6732584,3,59.0,,
41960349,50.8395334,5.6482213,3,79.0,,
41960354,50.83953,5.72306,4,50.0,,
41960365,50.8395678,5.7029486,5,49.0,,
41960372,50.8395583,5.6765586,3,57.0,,
41960382,50.83956,5.65791,3,79.0,,
41960385,50.8395827,5.7031209,4,49.0,,
41960402,50.8395564,5.6522368,3,77.0,,
41960427,50.8395685,5.6827172,3,55.0,,
41960438,50.8396015,5.6456051,3,86.0,,
41960445,50.8395234,5.6861509,3,56.0,,
41960486,50.8396136,5.6492469,3,82.0,,
41960487,50.8396421,5.6892581,4,53.0,,
41960530,50.839678,5.6453953,3,86.0,,
41960534,50.8396584,5.7031075,4,50.0,,
41960567,50.83968,5.65966,3,82.0,,
41960617,50.83971,5.64686,3,83.0,,
41960618,50.8397191,5.6763399,3,61.0,,
41960643,50.8397379,5.651769,3,79.0,,
41960647,50.8397069,5.6842994,3,51.0,,
41960663,50.839748,5.7159813,3,50.0,,
41960664,50.8397342,5.7338676,3,61.0,,
41960671,50.8398336,5.6956625,3,51.0,,
41960673,50.839738,5.7344644,3,61.0,,
41960681,50.8397562,5.6476082,4,83.0,,
41960682,50.8397628,5.6553938,3,79.0,,
41960688,50.8397326,5.6666698,3,83.0,,
41960696,50.8397432,5.7348961,3,61.0,,
41960710,50.83977,5.7146,3,50.0,,
41960712,50.8397552,5.7358729,3,61.0,,
41960718,50.8398253,5.695828,3,51.0,,
41960744,50.8398079,5.6450499,3,86.0,,
41960747,50.8397968,5.6972214,3,53.0,,
41960814,50.8398289,5.6906942,3,52.0,,
41960835,50.8398137,5.6585242,3,82.0,,
41960837,50.8398129,5.6804297,3,50.0,,
41960844,50.8398224,5.7263018,3,55.0,,
41960865,50.839836,5.6515134,3,79.0,,
41960883,50.8398492,5.669154,3,80.0,,
41960892,50.839842,5.6700713,3,80.0,,
41960906,50.8399111,5.6914554,3,52.0,,
41960908,50.8399432,5.6495495,3,82.0,,
41960942,50.8399259,5.6915999,3,52.0,,
41960944,50.8398927,5.7273626,3,57.0,,
41960948,50.839898,5.671941,3,76.0,,
41960960,50.8398526,5.6594849,3,82.0,,
41960968,50.8401153,5.6931807,3,51.0,,
41960972,50.8399493,5.6512149,3,79.0,,
41960978,50.8399365,5.6822086,3,49.0,,
41960981,50.83998,5.6958733,4,53.0,,
41960992,50.8400026,5.6956987,4,51.0,,
41960996,50.840021,5.7266576,3,55.0,,
41961034,50.8400201,5.6547216,4,79.0,,
41961035,50.8400259,5.677852,3,56.0,,
41961038,50.8400266,5.6469047,4,83.0,,
41961040,50.8400298,5.6674244,3,83.0,,
41961069,50.8401603,5.6672798,3,83.0,,
41961070,50.8400492,5.6711997,3,76.0,,
41961076,50.8400926,5.6457431,3,86.0,,
41961082,50.8400917,5.6592441,4,82.0,,
41961084,50.8401778,5.6780974,3,56.0,crossing,
41961122,50.8401072,5.6753529,3,61.0,,
41961125,50.8401008,5.6838622,3,51.0,,
41961130,50.84012,5.64437,3,86.0,,
41961139,50.8401372,5.6934581,3,51.0,,
41961142,50.8401148,5.7255393,3,55.0,,
41961146,50.8401493,5.694526,3,51.0,,
41961152,50.8401084,5.6957212,3,51.0,,
41961154,50.84015,5.6932897,3,51.0,,
41961160,50.8401424,5.6959215,3,53.0,,
41961187,50.8401756,5.6475157,3,83.0,,
41961189,50.840202,5.6505653,3,79.0,,
41961201,50.8402222,5.6755496,3,61.0,,
41961280,50.8402266,5.693523,3,51.0,,
41961284,50.8401999,5.7315606,3,60.0,,
41961295,50.8402268,5.7251244,3,55.0,,
41961312,50.8402628,5.6452646,4,86.0,,
41961322,50.8402628,5.6457324,4,86.0,,
41961327,50.8402589,5.6808439,3,50.0,,
41961350,50.84028,5.65728,4,80.0,,
41961359,50.8402847,5.6462734,3,83.0,,
41961361,50.8403022,5.6539679,3,78.0,,
41961369,50.8402877,5.6933191,3,51.0,,
41961414,50.8402856,5.6471357,3,83.0,,
41961432,50.8403374,5.690697,1,52.0,,
41961449,50.8403273,5.6499165,3,82.0,,
41961455,50.8402601,5.6876018,4,53.0,,
41961468,50.8403813,5.644812,3,86.0,,
41961475,50.8404157,5.6598781,3,82.0,,
41961480,50.8403337,5.6818106,3,49.0,,
41961482,50.8403224,5.7071836,3,47.0,,
41961525,50.8403908,5.6507457,3,79.0,,
41961526,50.8403965,5.6709052,1,76.0,,
41961540,50.8404212,5.7373156,3,61.0,,
41961568,50.8404168,5.6500012,3,79.0,,
41961583,50.8404859,5.7052806,3,50.0,,
41961596,50.8404237,5.655274,3,79.0,,
41961621,50.8404601,5.6739349,3,67.0,,
41961624,50.8405471,5.6877096,4,53.0,,
41961657,50.8405004,5.6834372,3,51.0,,
41961729,50.8405586,5.736133,3,61.0,,
41961742,50.8405185,5.6723014,3,76.0,,
41961750,50.84053,5.72389,5,50.0,,
41961754,50.84054,5.64528,3,86.0,,
41961758,50.840574,5.6882012,4,53.0,,
41961772,50.8404393,5.6835036,3,51.0,,
41961776,50.8405737,5.7052478,3,50.0,,
41961803,50.8405207,5.6727259,3,76.0,,
41961805,50.84058,5.6815805,3,49.0,,
41961812,50.8406174,5.6432315,3,87.0,,
41961827,50.8406179,5.7150835,3,50.0,,
41961832,50.8406168,5.6542724,3,79.0,,
41961837,50.8406276,5.6667111,4,83.0,,
41961839,50.8405638,5.6686474,3,83.0,,
41961843,50.840605,5.7338329,3,61.0,,
41961844,50.8406131,5.7348739,3,61.0,,
41961895,50.8406382,5.71912,3,48.0,,
41961897,50.8406325,5.7201327,3,48.0,,
41961899,50.840643,5.7358511,3,61.0,,
41961905,50.840663,5.6465548,3,83.0,,
41961920,50.8406712,5.6541338,3,78.0,,
41961922,50.8406549,5.6667811,4,83.0,,
41961924,50.8407144,5.6721674,1,76.0,,
41961929,50.8407039,5.6436459,3,87.0,,
41961946,50.8406859,5.7353325,3,61.0,,
41961960,50.8407,5.73521,3,61.0,,
41962032,50.8407387,5.6743696,3,67.0,,
41962043,50.84075,5.64544,3,86.0,,
41962045,50.8407274,5.6877884,3,53.0,,
41962048,50.8407799,5.6895668,3,53.0,,
41962064,50.8408052,5.7298825,3,59.0,,
41962074,50.8408223,5.6455001,3,86.0,,
41962078,50.8408102,5.7340749,3,61.0,,
41962123,50.8408266,5.7315373,5,60.0,,
41962125,50.8408278,5.7338254,3,61.0,,
41962140,50.84084,5.64511,3,86.0,,
41962147,50.8408375,5.7330795,3,60.0,crossing,
41962156,50.8409023,5.6458998,3,83.0,,
41962163,50.840872,5.7260147,3,55.0,,
41962169,50.8408798,5.6512128,3,79.0,,
41962171,50.8408696,5.7220968,4,50.0,,
41962174,50.8409029,5.7290568,4,57.0,,
41962182,50.8408908,5.6444833,4,86.0,,
41962184,50.84089,5.65353,3,78.0,,
41962188,50.84089,5.66948,3,80.0,,
41962212,50.8408984,5.6548443,4,79.0,,
41962266,50.8409502,5.6472911,3,83.0,,
41962269,50.8409007,5.6730306,4,67.0,,
41962275,50.8409173,5.6913341,3,52.0,,
41962280,50.84092,5.65777,3,80.0,,
41962296,50.8409808,5.6434161,3,87.0,,
41962430,50.8409518,5.6827769,4,49.0,,
41962486,50.8410043,5.6829155,3,49.0,,
41962494,50.8410353,5.69126,3,52.0,,
41962500,50.8410834,5.6469358,3,83.0,,
41962507,50.8410685,5.6513932,3,79.0,,
41962508,50.8410432,5.6830108,3,49.0,,
41962518,50.8410779,5.6585791,3,82.0,,
41962528,50.8412985,5.6485695,3,82.0,,
41962542,50.8410661,5.7277247,3,57.0,,
41962545,50.8410729,5.7354104,3,61.0,,
41962556,50.841059,5.6544851,3,79.0,,
41962558,50.8411167,5.6666553,3,83.0,,
41962573,50.8411178,5.7099373,3,49.0,,
41962575,50.8411252,5.7103895,3,49.0,,
41962620,50.8411286,5.6450748,3,86.0,,
41962624,50.84111,5.70926,3,49.0,,
41962631,50.841153,5.6460708,3,83.0,,
41962640,50.84112,5.72436,3,50.0,,
41962674,50.8411479,5.7109446,3,50.0,,
41962677,50.8411373,5.7345575,3,61.0,,
41962680,50.8412194,5.6458448,3,83.0,,
41962685,50.8411105,5.6546551,3,79.0,,
41962770,50.8411769,5.7341248,3,61.0,,
41962792,50.8411873,5.6927811,3,51.0,,
41962795,50.8411838,5.7083033,3,47.0,,
41962804,50.84118,5.65279,3,78.0,,
41962806,50.8411381,5.683206,3,49.0,,
41962811,50.84129,5.6434,3,87.0,,
41962873,50.84122,5.71168,3,50.0,,
41962905,50.8411258,5.7028703,3,50.0,,
41962907,50.8412857,5.7072258,3,47.0,,
41962908,50.84124,5.72445,3,50.0,,
41962917,50.8412777,5.679087,4,56.0,,
41962920,50.8412686,5.7330324,3,60.0,,
41962929,50.8413413,5.6501052,3,79.0,,
41962937,50.8412873,5.7321685,3,60.0,,
41962946,50.8412329,5.6475414,3,83.0,,
41962947,50.8413057,5.6660956,3,83.0,,
41962955,50.8412982,5.7315418,3,60.0,,
41962969,50.8413035,5.7313037,3,60.0,,
41963055,50.8413314,5.6471736,3,83.0,,
41963058,50.84131,5.7245,3,50.0,,
41963060,50.8413528,5.6837368,3,51.0,,
41963067,50.8413318,5.7191365,3,48.0,,
41963068,50.8413297,5.7337781,3,61.0,,
41963095,50.8413768,5.6573364,3,80.0,,
41963100,50.8414223,5.6964922,3,53.0,,
41963107,50.8414072,5.6962,4,53.0,,
41963111,50.8413736,5.6485575,3,82.0,,
41963115,50.8414219,5.6960088,4,53.0,,
41963166,50.8414445,5.6483594,3,82.0,,
41963186,50.8414527,5.7296699,3,59.0,,
41963202,50.8414522,5.6517597,3,79.0,,
41963239,50.8415532,5.6433686,3,87.0,,
41963250,50.8414276,5.6833196,4,49.0,,
41963257,50.8414973,5.7041677,4,50.0,,
41963266,50.8415969,5.7224063,3,50.0,,
41963342,50.8415472,5.6466156,3,83.0,,
41963347,50.8415833,5.6658222,3,83.0,,
41963357,50.8415556,5.680974,3,50.0,,
41963360,50.8415659,5.7041996,4,50.0,,
41963364,50.841584,5.6582817,4,80.0,,
41963366,50.8415985,5.7137925,4,51.0,,
